client_id,statut,age,region,canal_principal,nb_produits,prime_totale_annuelle,ltv_estimee,satisfaction_moy,nb_interactions_total,segment,segment_nom,score_churn,nba_produit,nba_proba
CLI02641,client_actif,38,OCC,app_mobile,3,3392.44,91596.0,7.38,8,2,Clients premium matures,0.0074,auto,0.3538
CLI02642,prospect,32,IDF,agence,3,4017.71,132584.0,7.6,5,1,Clients premium jeunes,0.0181,auto,0.6361
CLI02643,prospect,50,NAQ,web,4,2977.41,44661.0,5.75,4,1,Clients premium jeunes,0.0161,sante,0.8933
CLI02644,client_actif,52,BFC,app_mobile,3,2799.98,36400.0,4.8,5,2,Clients premium matures,0.0133,sante,0.6915
CLI02645,prospect,43,OCC,app_mobile,1,278.24,6121.0,4.86,7,0,Clients basiques seniors,0.0755,prevoyance,0.235
CLI02646,résilié,25,BFC,app_mobile,3,1663.6,66544.0,5.33,3,0,Clients basiques seniors,0.8586,prevoyance,0.2437
CLI02647,client_actif,53,ARA,app_mobile,1,389.73,4677.0,6.17,6,0,Clients basiques seniors,0.0068,habitation,0.48
CLI02648,prospect,65,PACA,web,1,1367.13,0.0,6.17,6,3,Clients basiques matures,0.0528,sante,0.1647
CLI02649,client_actif,47,BFC,telephone,1,270.55,4870.0,6.68,19,3,Clients basiques matures,0.1123,habitation,0.1508
CLI02650,client_actif,40,ARA,agence,4,2593.13,64828.0,7.17,18,1,Clients premium jeunes,0.0256,habitation,0.9593
CLI02651,prospect,59,PACA,web,1,687.7,4126.0,7.25,4,3,Clients basiques matures,0.0638,auto,0.0975
CLI02652,client_inactif,61,PACA,agence,2,1075.95,4304.0,9.5,2,0,Clients basiques seniors,0.7383,prevoyance,0.0918
CLI02653,résilié,31,NAQ,agence,2,2662.13,90512.0,5.5,2,0,Clients basiques seniors,0.8969,epargne,0.2808
CLI02654,client_actif,31,OCC,web,5,4383.07,149024.0,6.36,11,1,Clients premium jeunes,0.0102,habitation,0.9501
CLI02655,client_actif,19,OCC,app_mobile,1,464.39,21362.0,6.33,18,0,Clients basiques seniors,0.0203,habitation,0.5247
CLI02656,prospect,72,IDF,agence,3,3719.25,0.0,7.33,3,2,Clients premium matures,0.0562,prevoyance,0.6897
CLI02657,client_actif,54,NAQ,app_mobile,4,3868.4,42552.0,6.85,13,2,Clients premium matures,0.0058,auto,0.9282
CLI02658,client_actif,22,NAQ,agence,2,1660.04,71382.0,6.43,21,0,Clients basiques seniors,0.0068,prevoyance,0.7236
CLI02659,client_actif,55,BFC,app_mobile,2,614.85,6148.0,5.75,20,0,Clients basiques seniors,0.0072,prevoyance,0.5883
CLI02660,client_actif,62,ARA,web,3,3485.05,10455.0,7.0,15,1,Clients premium jeunes,0.0138,auto,0.773
CLI02661,client_actif,58,BFC,email,4,2693.45,18854.0,6.0,20,2,Clients premium matures,0.0152,epargne,0.7864
CLI02662,client_actif,79,BFC,web,3,1708.39,0.0,6.75,20,3,Clients basiques matures,0.0128,auto,0.9107
CLI02663,client_actif,71,BFC,agence,1,1343.39,0.0,6.38,13,0,Clients basiques seniors,0.0055,epargne,0.298
CLI02664,client_actif,77,IDF,web,4,3274.88,0.0,5.91,11,1,Clients premium jeunes,0.0165,sante,0.9549
CLI02665,client_actif,78,IDF,web,2,2375.54,0.0,6.88,8,3,Clients basiques matures,0.0109,sante,0.5295
CLI02666,client_inactif,64,NAQ,app_mobile,2,2735.13,2735.0,9.0,1,0,Clients basiques seniors,0.0878,sante,0.5643
CLI02667,prospect,31,IDF,web,3,2806.76,95430.0,7.86,7,1,Clients premium jeunes,0.0074,sante,0.8492
CLI02668,client_inactif,73,NAQ,app_mobile,1,612.12,0.0,7.33,3,0,Clients basiques seniors,0.7774,auto,0.0965
CLI02669,client_actif,56,IDF,web,3,2524.19,22718.0,6.27,22,3,Clients basiques matures,0.0292,habitation,0.9222
CLI02670,prospect,42,OCC,app_mobile,2,1514.82,34841.0,6.33,3,0,Clients basiques seniors,0.0806,habitation,0.6906
CLI02671,client_actif,37,NAQ,agence,4,2623.11,73447.0,7.08,13,1,Clients premium jeunes,0.0199,epargne,0.6667
CLI02672,client_actif,19,OCC,web,1,623.28,28671.0,6.96,24,3,Clients basiques matures,0.0068,prevoyance,0.4195
CLI02673,résilié,56,OCC,telephone,2,2071.38,18642.0,8.0,1,3,Clients basiques matures,0.8657,prevoyance,0.0613
CLI02674,prospect,23,NAQ,web,3,1509.15,63384.0,7.0,3,1,Clients premium jeunes,0.0751,prevoyance,0.8284
CLI02675,client_actif,34,ARA,web,1,571.38,17713.0,6.33,6,3,Clients basiques matures,0.117,auto,0.148
CLI02676,client_actif,76,PACA,agence,1,364.27,0.0,6.79,19,0,Clients basiques seniors,0.0047,habitation,0.4352
CLI02677,résilié,42,IDF,app_mobile,5,4498.24,103460.0,5.67,3,1,Clients premium jeunes,0.884,sante,0.3801
CLI02678,client_actif,74,BFC,app_mobile,1,524.57,0.0,5.44,18,0,Clients basiques seniors,0.0791,auto,0.1488
CLI02679,résilié,45,IDF,web,5,4728.07,94561.0,7.67,3,2,Clients premium matures,0.8809,sante,0.1422
CLI02680,résilié,19,BFC,telephone,1,1264.53,58168.0,7.0,2,3,Clients basiques matures,0.8596,sante,0.1363
CLI02681,client_actif,52,ARA,agence,2,726.67,9447.0,6.76,17,0,Clients basiques seniors,0.0146,auto,0.774
CLI02682,client_inactif,54,PACA,web,3,3188.88,35078.0,6.33,3,2,Clients premium matures,0.0996,auto,0.4911
CLI02683,résilié,22,ARA,app_mobile,3,2953.79,127013.0,7.5,2,2,Clients premium matures,0.8836,prevoyance,0.0732
CLI02684,client_actif,18,PACA,telephone,2,822.36,38651.0,6.33,24,3,Clients basiques matures,0.0068,prevoyance,0.8622
CLI02685,client_actif,57,NAQ,app_mobile,2,3029.09,24233.0,5.92,13,0,Clients basiques seniors,0.0095,auto,0.4753
CLI02686,client_actif,29,NAQ,web,3,2206.84,79446.0,5.61,18,1,Clients premium jeunes,0.0235,auto,0.7157
CLI02687,client_actif,73,BFC,app_mobile,1,2038.48,0.0,6.17,6,0,Clients basiques seniors,0.0057,sante,0.3551
CLI02688,prospect,53,OCC,web,2,1884.26,22611.0,4.67,3,3,Clients basiques matures,0.095,sante,0.4532
CLI02689,client_actif,62,OCC,app_mobile,1,1700.99,5103.0,5.93,15,0,Clients basiques seniors,0.0143,sante,0.3283
CLI02690,client_actif,40,BFC,telephone,2,1742.37,43559.0,6.83,6,2,Clients premium matures,0.0,auto,0.5973
CLI02691,client_actif,64,NAQ,app_mobile,1,362.23,362.0,6.26,23,0,Clients basiques seniors,0.0063,habitation,0.4969
CLI02692,client_actif,48,BFC,app_mobile,1,294.59,5008.0,6.17,18,0,Clients basiques seniors,0.011,prevoyance,0.4717
CLI02693,client_inactif,28,OCC,telephone,2,3028.08,112039.0,6.67,3,1,Clients premium jeunes,0.7167,epargne,0.344
CLI02694,client_inactif,27,BFC,app_mobile,1,253.98,9651.0,8.67,3,0,Clients basiques seniors,0.0503,prevoyance,0.4428
CLI02695,prospect,20,NAQ,app_mobile,1,285.32,12839.0,4.5,2,0,Clients basiques seniors,0.7325,prevoyance,0.2954
CLI02696,client_actif,71,ARA,web,3,1334.15,0.0,5.71,7,2,Clients premium matures,0.0004,habitation,0.9006
CLI02697,client_actif,31,IDF,agence,2,891.69,30317.0,7.67,6,0,Clients basiques seniors,0.0159,prevoyance,0.8247
CLI02698,résilié,33,NAQ,app_mobile,4,4018.96,128607.0,3.5,2,1,Clients premium jeunes,0.7575,sante,0.3568
CLI02699,prospect,27,BFC,app_mobile,3,1521.97,57835.0,7.75,4,1,Clients premium jeunes,0.0256,sante,0.7804
CLI02700,client_actif,46,NAQ,email,1,1309.02,24871.0,6.0,19,0,Clients basiques seniors,0.0088,auto,0.3046
CLI02701,résilié,27,NAQ,telephone,2,2626.06,99790.0,8.0,1,3,Clients basiques matures,0.922,sante,0.1154
CLI02702,résilié,29,OCC,agence,1,1797.76,64719.0,6.0,1,2,Clients premium matures,0.7901,epargne,0.4488
CLI02703,client_inactif,47,BFC,app_mobile,3,3649.07,65683.0,7.0,1,2,Clients premium matures,0.1159,sante,0.6546
CLI02704,client_inactif,58,OCC,app_mobile,5,4685.34,32797.0,5.75,4,2,Clients premium matures,0.0242,epargne,0.7672
CLI02705,prospect,18,BFC,web,2,1187.1,55794.0,5.86,7,3,Clients basiques matures,0.0108,habitation,0.8411
CLI02706,client_actif,22,OCC,web,3,3298.29,141826.0,5.78,23,1,Clients premium jeunes,0.0193,prevoyance,0.7946
CLI02707,client_actif,37,OCC,agence,1,1243.17,34809.0,6.33,6,0,Clients basiques seniors,0.0103,auto,0.2901
CLI02708,client_actif,25,ARA,app_mobile,2,1055.01,42200.0,7.06,18,0,Clients basiques seniors,0.0068,habitation,0.8541
CLI02709,client_inactif,60,NAQ,telephone,4,4132.11,20661.0,7.25,4,2,Clients premium matures,0.0109,habitation,0.9205
CLI02710,prospect,29,ARA,web,1,1400.03,50401.0,5.67,6,3,Clients basiques matures,0.0143,auto,0.291
CLI02711,client_actif,18,OCC,app_mobile,1,396.03,18613.0,6.8,20,0,Clients basiques seniors,0.0068,habitation,0.4795
CLI02712,résilié,74,ARA,agence,2,3575.7,0.0,8.0,1,0,Clients basiques seniors,0.8677,epargne,0.4694
CLI02713,client_actif,71,NAQ,app_mobile,3,2949.07,0.0,6.17,12,2,Clients premium matures,0.0205,sante,0.74
CLI02714,résilié,37,NAQ,telephone,2,1085.37,30390.0,5.0,2,3,Clients basiques matures,0.8835,auto,0.1942
CLI02715,résilié,45,OCC,email,4,3743.17,74863.0,4.67,3,2,Clients premium matures,0.9135,sante,0.1023
CLI02716,client_actif,74,NAQ,web,1,432.69,0.0,5.82,17,3,Clients basiques matures,0.0175,auto,0.4058
CLI02717,client_actif,60,ARA,web,2,1459.07,7295.0,5.81,16,3,Clients basiques matures,0.0143,habitation,0.7632
CLI02718,client_actif,54,PACA,web,3,3791.77,41709.0,5.64,22,1,Clients premium jeunes,0.0111,auto,0.7644
CLI02719,client_actif,64,NAQ,agence,1,1091.44,1091.0,6.22,23,0,Clients basiques seniors,0.0128,auto,0.303
CLI02720,client_actif,54,ARA,app_mobile,3,3746.42,41211.0,6.33,12,2,Clients premium matures,0.0035,sante,0.5161
CLI02721,client_actif,29,ARA,agence,1,366.74,13203.0,6.24,21,0,Clients basiques seniors,0.0068,habitation,0.5547
CLI02722,résilié,54,ARA,app_mobile,1,242.76,2670.0,5.67,3,0,Clients basiques seniors,0.8349,prevoyance,0.1812
CLI02723,client_actif,66,NAQ,agence,1,599.18,0.0,6.6,15,0,Clients basiques seniors,0.0035,habitation,0.3892
CLI02724,client_inactif,66,PACA,agence,4,3969.84,0.0,4.67,3,2,Clients premium matures,0.0716,epargne,0.9081
CLI02725,prospect,73,OCC,app_mobile,2,1037.67,0.0,8.0,4,0,Clients basiques seniors,0.0184,prevoyance,0.7056
CLI02726,client_actif,61,OCC,app_mobile,3,2789.42,11158.0,5.33,9,2,Clients premium matures,0.022,auto,0.8726
CLI02727,résilié,73,NAQ,web,1,770.83,0.0,6.67,3,3,Clients basiques matures,0.7909,auto,0.0945
CLI02728,client_actif,45,NAQ,app_mobile,2,820.75,16415.0,6.28,18,0,Clients basiques seniors,0.0088,prevoyance,0.8515
CLI02729,client_actif,64,IDF,app_mobile,2,864.99,865.0,6.32,22,0,Clients basiques seniors,0.0063,prevoyance,0.7897
CLI02730,client_actif,32,BFC,app_mobile,4,2263.47,74695.0,6.16,19,1,Clients premium jeunes,0.0125,sante,0.8858
CLI02731,client_inactif,23,PACA,telephone,3,2051.28,86154.0,4.67,3,2,Clients premium matures,0.0572,auto,0.446
CLI02732,client_actif,61,ARA,telephone,3,1927.31,7709.0,6.18,22,3,Clients basiques matures,0.0165,prevoyance,0.9184
CLI02733,client_actif,76,BFC,telephone,1,250.1,0.0,7.0,22,3,Clients basiques matures,0.0521,habitation,0.1428
CLI02734,client_actif,78,ARA,app_mobile,2,2930.56,0.0,5.79,24,0,Clients basiques seniors,0.1232,epargne,0.5772
CLI02735,résilié,37,BFC,agence,2,722.54,20231.0,5.0,1,0,Clients basiques seniors,0.8972,prevoyance,0.344
CLI02736,résilié,67,OCC,app_mobile,4,4204.67,0.0,5.5,2,0,Clients basiques seniors,0.8604,sante,0.3174
CLI02737,client_actif,31,BFC,web,1,1025.72,34874.0,6.45,11,3,Clients basiques matures,0.0088,auto,0.3126
CLI02738,client_inactif,19,NAQ,web,1,324.35,14920.0,7.33,3,3,Clients basiques matures,0.6811,prevoyance,0.1611
CLI02739,client_actif,26,PACA,web,2,3063.93,119493.0,5.67,6,1,Clients premium jeunes,0.111,epargne,0.4217
CLI02740,client_actif,54,OCC,web,1,1762.75,19390.0,6.05,19,3,Clients basiques matures,0.0068,prevoyance,0.1852
CLI02741,client_actif,37,BFC,app_mobile,1,507.03,14197.0,6.6,5,0,Clients basiques seniors,0.0145,habitation,0.4287
CLI02742,client_actif,43,PACA,email,4,4164.53,91620.0,6.14,21,2,Clients premium matures,0.0098,epargne,0.9704
CLI02743,client_actif,46,NAQ,web,2,1223.42,23245.0,7.71,7,3,Clients basiques matures,0.0159,habitation,0.7294
CLI02744,prospect,18,ARA,telephone,4,3693.65,173602.0,6.14,7,2,Clients premium matures,0.0,sante,0.7992
CLI02745,client_actif,72,IDF,web,3,2534.97,0.0,5.95,20,2,Clients premium matures,0.0187,habitation,0.8976
CLI02746,client_inactif,52,PACA,web,1,1295.81,16846.0,7.0,1,3,Clients basiques matures,0.0739,auto,0.2434
CLI02747,client_actif,23,ARA,app_mobile,2,969.72,40728.0,6.42,19,0,Clients basiques seniors,0.0068,prevoyance,0.5234
CLI02748,client_actif,54,PACA,agence,1,367.03,4037.0,6.29,7,0,Clients basiques seniors,0.0068,habitation,0.4184
CLI02749,résilié,70,PACA,web,4,3025.35,0.0,4.67,3,3,Clients basiques matures,0.9069,auto,0.1552
CLI02750,prospect,76,PACA,web,2,1492.95,0.0,6.5,4,3,Clients basiques matures,0.0082,auto,0.6236
CLI02751,client_actif,22,NAQ,app_mobile,2,2178.61,93680.0,6.76,21,1,Clients premium jeunes,0.009,epargne,0.7065
CLI02752,client_inactif,50,OCC,web,1,542.43,8136.0,7.0,2,3,Clients basiques matures,0.0804,prevoyance,0.3079
CLI02753,client_actif,66,PACA,agence,2,1079.3,0.0,7.0,14,0,Clients basiques seniors,0.007,habitation,0.8073
CLI02754,client_actif,68,NAQ,app_mobile,1,290.39,0.0,5.0,8,0,Clients basiques seniors,0.0056,prevoyance,0.5233
CLI02755,prospect,31,IDF,web,2,1515.64,51532.0,6.43,7,3,Clients basiques matures,0.0088,sante,0.3582
CLI02756,client_inactif,29,OCC,telephone,3,2952.5,106290.0,6.67,3,2,Clients premium matures,0.1116,prevoyance,0.3031
CLI02757,client_actif,59,NAQ,web,3,3516.47,21099.0,6.29,24,3,Clients basiques matures,0.0167,sante,0.4603
CLI02758,client_inactif,37,NAQ,agence,1,2184.65,61170.0,4.5,4,0,Clients basiques seniors,0.0957,epargne,0.7878
CLI02759,client_actif,70,OCC,agence,2,1528.13,0.0,7.29,14,0,Clients basiques seniors,0.0083,auto,0.303
CLI02760,client_actif,67,NAQ,email,4,4476.75,0.0,6.4,5,2,Clients premium matures,0.0058,habitation,0.7197
CLI02761,client_inactif,41,IDF,app_mobile,1,760.38,18249.0,7.5,2,0,Clients basiques seniors,0.1071,prevoyance,0.3085
CLI02762,client_actif,76,NAQ,agence,4,4662.63,0.0,6.71,21,2,Clients premium matures,0.0283,epargne,0.8456
CLI02763,client_actif,60,IDF,web,1,1612.61,8063.0,6.75,8,3,Clients basiques matures,0.0917,epargne,0.1277
CLI02764,client_actif,79,PACA,agence,3,3205.69,0.0,6.44,9,0,Clients basiques seniors,0.0088,sante,0.8753
CLI02765,client_inactif,51,PACA,app_mobile,2,2329.99,32620.0,6.0,1,0,Clients basiques seniors,0.1169,epargne,0.4546
CLI02766,client_actif,42,OCC,app_mobile,2,721.91,16604.0,5.62,13,0,Clients basiques seniors,0.0143,auto,0.8182
CLI02767,client_actif,67,IDF,telephone,4,3814.74,0.0,7.57,21,2,Clients premium matures,0.0143,sante,0.8749
CLI02768,prospect,46,PACA,web,1,539.18,10244.0,6.0,7,3,Clients basiques matures,0.0858,auto,0.142
CLI02769,résilié,74,OCC,telephone,1,536.7,0.0,6.0,3,3,Clients basiques matures,0.8209,auto,0.1319
CLI02770,prospect,56,ARA,telephone,2,1793.59,16142.0,5.0,2,3,Clients basiques matures,0.0977,habitation,0.6822
CLI02771,client_actif,48,PACA,app_mobile,3,3213.63,54632.0,6.8,5,1,Clients premium jeunes,0.0131,sante,0.4753
CLI02772,client_actif,73,PACA,app_mobile,1,1936.83,0.0,6.29,7,0,Clients basiques seniors,0.0055,sante,0.321
CLI02773,client_actif,64,BFC,app_mobile,3,3167.67,3168.0,6.89,9,0,Clients basiques seniors,0.0177,sante,0.903
CLI02774,client_actif,60,NAQ,email,2,1791.59,8958.0,6.5,6,0,Clients basiques seniors,0.0068,auto,0.2785
CLI02775,prospect,67,ARA,web,1,476.54,0.0,5.0,5,3,Clients basiques matures,0.0153,habitation,0.4319
CLI02776,client_actif,40,IDF,app_mobile,3,2951.22,73780.0,5.9,10,2,Clients premium matures,0.0095,sante,0.6491
CLI02777,client_inactif,61,OCC,agence,1,1091.39,4366.0,8.0,3,0,Clients basiques seniors,0.789,auto,0.0659
CLI02778,client_inactif,55,ARA,telephone,2,878.59,8786.0,8.5,2,3,Clients basiques matures,0.0928,prevoyance,0.7193
CLI02779,client_actif,37,IDF,agence,1,232.42,6508.0,6.62,21,0,Clients basiques seniors,0.0033,prevoyance,0.5235
CLI02780,client_inactif,40,PACA,agence,2,996.0,24900.0,9.0,1,0,Clients basiques seniors,0.0826,prevoyance,0.3928
CLI02781,client_actif,79,BFC,web,2,1441.26,0.0,5.43,7,3,Clients basiques matures,0.011,auto,0.7129
CLI02782,client_inactif,62,OCC,app_mobile,2,1403.98,4212.0,6.5,4,0,Clients basiques seniors,0.0088,auto,0.3574
CLI02783,client_actif,69,OCC,web,2,1217.36,0.0,6.73,15,3,Clients basiques matures,0.0083,auto,0.705
CLI02784,client_actif,33,ARA,telephone,2,1072.26,34312.0,6.78,9,3,Clients basiques matures,0.0103,habitation,0.8321
CLI02785,résilié,67,NAQ,agence,1,594.98,0.0,6.0,2,0,Clients basiques seniors,0.7991,auto,0.1286
CLI02786,client_inactif,59,IDF,agence,2,1867.23,11203.0,6.5,2,0,Clients basiques seniors,0.7988,prevoyance,0.1151
CLI02787,client_actif,77,NAQ,agence,5,4400.88,0.0,6.89,19,2,Clients premium matures,0.0183,sante,0.9288
CLI02788,client_actif,72,NAQ,app_mobile,4,3844.72,0.0,6.25,20,1,Clients premium jeunes,0.0128,epargne,0.9366
CLI02789,client_actif,25,ARA,web,1,526.11,21044.0,5.0,6,3,Clients basiques matures,0.0249,habitation,0.5748
CLI02790,client_actif,67,NAQ,web,1,1396.83,0.0,6.5,22,3,Clients basiques matures,0.1202,sante,0.1182
CLI02791,client_actif,38,NAQ,web,4,2546.14,68746.0,5.91,22,1,Clients premium jeunes,0.0226,prevoyance,0.7772
CLI02792,client_actif,18,NAQ,agence,2,1266.42,59522.0,6.25,12,0,Clients basiques seniors,0.016,prevoyance,0.7953
CLI02793,client_inactif,72,OCC,web,2,740.32,0.0,5.75,4,3,Clients basiques matures,0.0163,habitation,0.5871
CLI02794,prospect,25,IDF,agence,3,4169.83,166793.0,4.0,1,1,Clients premium jeunes,0.0584,epargne,0.9972
CLI02795,client_actif,46,IDF,agence,1,1617.49,30732.0,7.38,8,0,Clients basiques seniors,0.011,sante,0.3301
CLI02796,client_actif,49,ARA,app_mobile,2,2356.57,37705.0,6.47,15,0,Clients basiques seniors,0.0223,sante,0.7271
CLI02797,client_actif,55,PACA,web,5,4840.48,48405.0,5.93,14,1,Clients premium jeunes,0.0106,Portefeuille complet,0.0
CLI02798,prospect,22,ARA,web,3,3160.78,135914.0,6.17,6,1,Clients premium jeunes,0.0111,epargne,0.7826
CLI02799,client_actif,64,IDF,web,1,2378.64,2379.0,5.38,8,3,Clients basiques matures,0.1059,epargne,0.5756
CLI02800,client_inactif,39,OCC,agence,1,1403.5,36491.0,10.0,1,0,Clients basiques seniors,0.7692,sante,0.059
CLI02801,client_inactif,64,ARA,web,1,328.51,329.0,5.0,1,3,Clients basiques matures,0.1088,auto,0.4589
CLI02802,client_actif,51,PACA,telephone,3,2505.18,35073.0,6.67,6,1,Clients premium jeunes,0.011,habitation,0.6355
CLI02803,client_actif,18,BFC,agence,1,259.44,12194.0,6.75,20,0,Clients basiques seniors,0.0033,prevoyance,0.5893
CLI02804,client_actif,72,ARA,web,1,2396.0,0.0,5.74,19,3,Clients basiques matures,0.0132,sante,0.4526
CLI02805,client_inactif,72,NAQ,agence,4,2616.51,0.0,8.0,3,0,Clients basiques seniors,0.7614,auto,0.1078
CLI02806,client_inactif,43,PACA,agence,1,521.12,11465.0,8.67,3,0,Clients basiques seniors,0.5143,prevoyance,0.1648
CLI02807,client_actif,60,NAQ,agence,1,644.91,3225.0,7.6,5,0,Clients basiques seniors,0.0077,prevoyance,0.326
CLI02808,client_actif,27,OCC,web,1,231.78,8808.0,6.15,13,3,Clients basiques matures,0.0033,prevoyance,0.5517
CLI02809,client_inactif,47,IDF,web,1,484.13,8714.0,5.0,1,3,Clients basiques matures,0.8675,auto,0.1691
CLI02810,prospect,67,ARA,web,2,1634.05,0.0,5.6,5,3,Clients basiques matures,0.011,habitation,0.7298
CLI02811,client_actif,35,ARA,app_mobile,4,3611.28,108338.0,6.75,16,1,Clients premium jeunes,0.0134,sante,0.9192
CLI02812,résilié,34,NAQ,agence,4,3088.23,95735.0,5.0,2,1,Clients premium jeunes,0.9225,sante,0.1525
CLI02813,client_inactif,43,NAQ,agence,2,2924.13,64331.0,7.0,2,0,Clients basiques seniors,0.0783,epargne,0.688
CLI02814,client_actif,25,IDF,telephone,2,1055.27,42211.0,6.75,16,3,Clients basiques matures,0.0103,habitation,0.838
CLI02815,client_actif,64,ARA,web,2,1847.71,1848.0,5.67,6,3,Clients basiques matures,0.0096,habitation,0.5502
CLI02816,client_actif,57,IDF,web,1,1287.21,10298.0,6.21,14,3,Clients basiques matures,0.1022,sante,0.1423
CLI02817,client_actif,66,NAQ,agence,1,1075.33,0.0,7.14,7,0,Clients basiques seniors,0.0816,sante,0.0802
CLI02818,client_actif,29,NAQ,web,4,2559.3,92135.0,6.32,19,1,Clients premium jeunes,0.0111,prevoyance,0.939
CLI02819,client_actif,44,NAQ,web,1,610.38,12818.0,5.86,22,3,Clients basiques matures,0.0095,habitation,0.4586
CLI02820,client_inactif,25,PACA,app_mobile,1,481.95,19278.0,6.0,1,0,Clients basiques seniors,0.1262,auto,0.4592
CLI02821,client_inactif,42,NAQ,web,2,815.86,18765.0,3.5,2,3,Clients basiques matures,0.121,prevoyance,0.6431
CLI02822,client_actif,63,NAQ,agence,2,961.35,1923.0,6.8,20,0,Clients basiques seniors,0.0035,prevoyance,0.7916
CLI02823,client_actif,21,BFC,web,1,271.04,11926.0,6.1,21,3,Clients basiques matures,0.011,prevoyance,0.5158
CLI02824,client_actif,50,IDF,agence,1,502.68,7540.0,6.58,19,0,Clients basiques seniors,0.021,habitation,0.4582
CLI02825,client_actif,18,PACA,telephone,2,3693.91,173614.0,7.1,21,1,Clients premium jeunes,0.0,auto,0.2523
CLI02826,client_actif,36,PACA,web,3,2745.35,79615.0,6.0,16,1,Clients premium jeunes,0.0274,sante,0.7531
CLI02827,client_actif,48,ARA,telephone,1,642.4,10921.0,5.95,19,3,Clients basiques matures,0.1026,auto,0.1386
CLI02828,client_inactif,33,BFC,app_mobile,2,2272.04,72705.0,7.33,3,0,Clients basiques seniors,0.0978,sante,0.3964
CLI02829,client_actif,31,OCC,telephone,2,2257.92,76769.0,6.78,23,1,Clients premium jeunes,0.011,sante,0.6133
CLI02830,résilié,70,ARA,web,4,4485.61,0.0,5.33,3,2,Clients premium matures,0.814,sante,0.4419
CLI02831,résilié,65,ARA,agence,1,547.75,0.0,9.0,1,0,Clients basiques seniors,0.8807,prevoyance,0.0725
CLI02832,prospect,22,ARA,app_mobile,1,775.88,33363.0,7.0,4,0,Clients basiques seniors,0.0068,prevoyance,0.3661
CLI02833,client_actif,58,PACA,agence,2,2378.59,16650.0,7.35,17,0,Clients basiques seniors,0.011,sante,0.3735
CLI02834,résilié,43,IDF,agence,3,2117.4,46583.0,6.67,3,0,Clients basiques seniors,0.8882,sante,0.1499
CLI02835,résilié,79,NAQ,app_mobile,1,1968.41,0.0,3.0,1,0,Clients basiques seniors,0.8213,epargne,0.6857
CLI02836,prospect,45,PACA,telephone,2,1394.31,27886.0,7.4,5,3,Clients basiques matures,0.0088,prevoyance,0.6604
CLI02837,prospect,19,NAQ,app_mobile,1,687.76,31637.0,8.0,1,0,Clients basiques seniors,0.0926,prevoyance,0.3701
