contrat_id,client_id,produit,date_souscription,prime_annuelle,statut_contrat,nb_sinistres
CTR006232,CLI02832,auto,2017-06-16,775.88,actif,0
CTR006233,CLI02833,habitation,2023-02-19,303.12,actif,1
CTR006234,CLI02833,epargne,2024-11-15,2075.47,en_renouvellement,1
CTR006235,CLI02834,habitation,2016-07-22,263.97,résilié,0
CTR006236,CLI02834,sante,2022-10-30,1130.78,résilié,1
CTR006237,CLI02834,auto,2020-07-18,722.65,résilié,0
CTR006238,CLI02835,epargne,2009-12-06,1968.41,résilié,0
CTR006239,CLI02836,sante,2010-06-05,1106.02,actif,0
CTR006240,CLI02836,habitation,2004-11-11,288.29,actif,0
CTR006241,CLI02837,auto,2020-11-10,687.76,actif,0
CTR006242,CLI02838,epargne,2005-08-08,2318.82,actif,1
CTR006243,CLI02839,habitation,2018-06-02,328.18,résilié,4
CTR006244,CLI02839,auto,2023-08-22,625.06,résilié,0
CTR006245,CLI02840,sante,2024-03-13,1377.59,actif,0
CTR006246,CLI02841,epargne,2019-03-10,2125.08,actif,0
CTR006247,CLI02841,sante,2019-12-11,1015.64,en_renouvellement,1
CTR006248,CLI02841,habitation,2020-06-24,327.18,actif,1
CTR006249,CLI02842,sante,2019-03-21,1107.08,en_renouvellement,0
CTR006250,CLI02842,habitation,2012-01-09,278.22,suspendu,0
CTR006251,CLI02843,sante,2024-12-30,1256.48,actif,2
CTR006252,CLI02843,auto,2024-12-31,676.45,actif,0
CTR006253,CLI02844,habitation,2022-05-31,252.93,actif,0
CTR006254,CLI02844,epargne,2024-11-08,2135.9,actif,0
CTR006255,CLI02845,sante,2014-10-03,1392.15,actif,0
CTR006256,CLI02845,prevoyance,2012-12-11,418.91,suspendu,0
CTR006257,CLI02846,sante,2016-05-19,1037.97,actif,2
CTR006258,CLI02847,prevoyance,2024-07-03,485.42,actif,2
CTR006259,CLI02847,habitation,2024-04-14,275.96,actif,1
CTR006260,CLI02847,auto,2024-11-24,758.71,actif,0
CTR006261,CLI02847,sante,2024-07-05,1298.09,actif,0
CTR006262,CLI02848,prevoyance,2024-01-15,479.49,actif,2
CTR006263,CLI02848,habitation,2018-10-30,224.21,actif,0
CTR006264,CLI02848,sante,2013-06-24,1335.59,actif,2
CTR006265,CLI02848,epargne,2017-04-27,1956.49,actif,0
CTR006266,CLI02848,auto,2024-02-25,704.89,actif,1
CTR006267,CLI02849,auto,2023-09-24,697.17,en_renouvellement,1
CTR006268,CLI02850,sante,2019-12-11,1364.36,actif,1
CTR006269,CLI02851,auto,2021-01-11,613.89,actif,0
CTR006270,CLI02852,sante,2015-08-04,1072.04,actif,1
CTR006271,CLI02852,habitation,2020-08-15,281.65,actif,2
CTR006272,CLI02852,auto,2015-08-06,670.15,suspendu,0
CTR006273,CLI02853,habitation,2019-07-05,295.16,en_renouvellement,0
CTR006274,CLI02853,auto,2024-05-05,694.81,actif,0
CTR006275,CLI02853,sante,2017-06-23,1292.99,actif,0
CTR006276,CLI02854,habitation,2014-06-27,261.39,suspendu,0
CTR006277,CLI02854,prevoyance,2013-03-20,524.84,en_renouvellement,1
CTR006278,CLI02854,epargne,2013-06-12,2000.44,suspendu,0
CTR006279,CLI02855,prevoyance,2021-12-21,497.94,actif,1
CTR006280,CLI02855,auto,2023-12-24,578.51,en_renouvellement,0
CTR006281,CLI02855,epargne,2020-08-06,1773.26,en_renouvellement,0
CTR006282,CLI02856,prevoyance,2017-07-18,443.83,actif,1
CTR006283,CLI02856,auto,2021-02-21,695.81,actif,4
CTR006284,CLI02857,prevoyance,2021-12-03,499.48,actif,0
CTR006285,CLI02857,epargne,2013-09-28,2396.8,actif,1
CTR006286,CLI02858,auto,2024-12-25,753.66,actif,1
CTR006287,CLI02858,sante,2021-10-18,1338.18,actif,1
CTR006288,CLI02858,epargne,2023-04-06,1703.24,actif,1
CTR006289,CLI02859,epargne,2017-06-05,1673.65,actif,0
CTR006290,CLI02859,sante,2014-06-26,1233.06,suspendu,1
CTR006291,CLI02860,habitation,2011-12-21,330.64,actif,1
CTR006292,CLI02860,prevoyance,2019-03-03,392.55,en_renouvellement,4
CTR006293,CLI02861,epargne,2015-08-20,1665.48,résilié,0
CTR006294,CLI02861,auto,2016-03-05,706.03,actif,0
CTR006295,CLI02862,epargne,2012-11-29,2055.88,actif,4
CTR006296,CLI02862,habitation,2012-06-18,331.08,en_renouvellement,1
CTR006297,CLI02863,epargne,2018-01-05,2312.59,actif,0
CTR006298,CLI02863,sante,2019-11-08,1020.88,actif,4
CTR006299,CLI02864,auto,2017-09-10,591.71,actif,2
CTR006300,CLI02864,sante,2016-11-08,1079.32,actif,0
CTR006301,CLI02865,habitation,2024-06-18,302.82,actif,0
CTR006302,CLI02865,sante,2024-05-13,1327.84,actif,1
CTR006303,CLI02865,auto,2024-06-28,666.07,actif,0
CTR006304,CLI02866,sante,2018-07-13,1073.76,résilié,1
CTR006305,CLI02866,prevoyance,2018-09-19,405.24,actif,2
CTR006306,CLI02867,prevoyance,2006-04-17,369.02,suspendu,2
CTR006307,CLI02867,habitation,2020-06-23,286.34,actif,4
CTR006308,CLI02868,auto,2018-02-07,593.39,actif,4
CTR006309,CLI02868,epargne,2020-11-23,1957.47,résilié,0
CTR006310,CLI02868,prevoyance,2022-09-20,388.35,actif,0
CTR006311,CLI02869,prevoyance,2023-08-17,529.9,actif,0
CTR006312,CLI02869,auto,2021-09-26,550.68,actif,0
CTR006313,CLI02870,prevoyance,2014-06-27,425.61,actif,0
CTR006314,CLI02871,auto,2019-05-15,674.93,actif,1
CTR006315,CLI02872,prevoyance,2018-05-09,467.55,actif,0
CTR006316,CLI02872,sante,2024-03-29,1065.75,actif,2
CTR006317,CLI02873,auto,2021-01-21,589.56,actif,4
CTR006318,CLI02873,prevoyance,2018-02-04,435.71,actif,0
CTR006319,CLI02874,habitation,2022-03-12,308.58,en_renouvellement,3
CTR006320,CLI02874,epargne,2008-12-17,1976.67,actif,2
CTR006321,CLI02874,prevoyance,2020-11-07,486.66,actif,2
CTR006322,CLI02874,sante,2017-03-10,1307.42,suspendu,0
CTR006323,CLI02874,auto,2024-12-30,650.51,actif,1
CTR006324,CLI02875,auto,2019-05-15,704.28,actif,0
CTR006325,CLI02875,prevoyance,2019-08-28,466.57,actif,0
CTR006326,CLI02876,sante,2016-10-11,1202.95,actif,0
CTR006327,CLI02876,habitation,2015-01-22,328.8,actif,0
CTR006328,CLI02877,prevoyance,2008-06-24,497.13,actif,0
CTR006329,CLI02878,auto,2023-05-02,726.09,actif,3
CTR006330,CLI02879,auto,2007-10-16,694.37,actif,1
CTR006331,CLI02879,prevoyance,2021-03-08,402.81,actif,2
CTR006332,CLI02879,habitation,2016-09-11,327.14,actif,0
CTR006333,CLI02880,prevoyance,2023-12-31,505.96,actif,0
CTR006334,CLI02881,prevoyance,2022-03-22,368.26,actif,1
CTR006335,CLI02881,epargne,2019-03-26,2259.35,actif,1
CTR006336,CLI02882,habitation,2021-09-26,231.21,actif,2
CTR006337,CLI02882,prevoyance,2006-02-05,410.34,actif,0
CTR006338,CLI02882,sante,2022-05-11,1323.58,actif,1
CTR006339,CLI02883,habitation,2024-01-04,243.9,actif,0
CTR006340,CLI02883,epargne,2020-04-12,2010.92,actif,1
CTR006341,CLI02884,epargne,2019-01-03,1945.11,actif,2
CTR006342,CLI02884,prevoyance,2016-01-25,524.53,actif,2
CTR006343,CLI02884,habitation,2017-03-31,299.7,actif,1
CTR006344,CLI02884,auto,2024-04-20,553.18,actif,1
CTR006345,CLI02885,epargne,2005-08-10,1613.84,suspendu,1
CTR006346,CLI02885,habitation,2009-10-09,299.98,actif,0
CTR006347,CLI02886,epargne,2017-02-15,2016.79,actif,2
CTR006348,CLI02887,habitation,2023-04-05,269.57,actif,3
CTR006349,CLI02887,auto,2021-07-21,712.72,actif,2
CTR006350,CLI02887,prevoyance,2017-10-18,516.77,actif,0
CTR006351,CLI02887,sante,2016-05-12,1103.56,en_renouvellement,0
CTR006352,CLI02888,sante,2014-03-09,1142.13,actif,0
CTR006353,CLI02888,prevoyance,2008-08-20,495.37,actif,1
CTR006354,CLI02888,epargne,2005-11-12,1953.64,suspendu,0
CTR006355,CLI02888,auto,2020-08-16,647.78,résilié,1
CTR006356,CLI02889,epargne,2017-11-08,1794.93,résilié,1
CTR006357,CLI02890,epargne,2024-12-30,2376.45,actif,0
CTR006358,CLI02891,sante,2011-07-29,1156.33,actif,1
CTR006359,CLI02892,sante,2023-12-28,1209.65,en_renouvellement,1
CTR006360,CLI02893,epargne,2005-02-26,2033.31,actif,0
CTR006361,CLI02893,auto,2019-09-09,700.1,en_renouvellement,1
CTR006362,CLI02893,sante,2022-02-07,1431.74,actif,1
CTR006363,CLI02893,prevoyance,2005-05-19,440.4,actif,0
CTR006364,CLI02893,habitation,2008-01-27,290.19,actif,0
CTR006365,CLI02894,auto,2024-12-21,635.6,en_renouvellement,1
CTR006366,CLI02894,sante,2017-12-25,1334.03,actif,0
CTR006367,CLI02895,prevoyance,2016-11-04,417.63,actif,2
CTR006368,CLI02895,habitation,2009-09-02,310.94,actif,1
CTR006369,CLI02896,prevoyance,2003-12-07,367.21,suspendu,1
CTR006370,CLI02896,habitation,2013-05-12,255.59,suspendu,0
CTR006371,CLI02896,auto,2005-01-18,656.59,actif,1
CTR006372,CLI02896,sante,2023-04-10,1073.2,suspendu,0
CTR006373,CLI02897,epargne,2006-11-09,1783.92,actif,2
CTR006374,CLI02897,auto,2008-12-05,575.83,actif,2
CTR006375,CLI02898,auto,2019-01-20,692.17,actif,0
CTR006376,CLI02899,habitation,2023-12-25,304.44,en_renouvellement,0
CTR006377,CLI02899,prevoyance,2024-12-30,368.49,actif,1
CTR006378,CLI02899,auto,2009-05-06,650.85,actif,4
CTR006379,CLI02899,sante,2016-07-06,1039.47,actif,0
CTR006380,CLI02900,sante,2019-10-14,1080.72,actif,1
CTR006381,CLI02900,auto,2016-02-29,577.48,actif,0
CTR006382,CLI02900,epargne,2017-11-19,1835.5,résilié,2
CTR006383,CLI02901,habitation,2015-09-24,255.54,actif,3
CTR006384,CLI02901,sante,2010-10-09,1113.38,actif,1
CTR006385,CLI02901,prevoyance,2023-11-11,454.89,actif,0
CTR006386,CLI02902,prevoyance,2024-12-31,486.0,en_renouvellement,0
CTR006387,CLI02902,habitation,2024-12-31,323.11,actif,0
CTR006388,CLI02903,prevoyance,2008-02-03,429.93,actif,1
CTR006389,CLI02903,auto,2011-01-13,603.31,actif,3
CTR006390,CLI02903,sante,2015-05-21,998.59,actif,1
CTR006391,CLI02904,prevoyance,2011-07-13,386.62,actif,0
CTR006392,CLI02905,sante,2022-06-11,1221.86,actif,0
CTR006393,CLI02905,habitation,2009-04-30,329.69,en_renouvellement,2
CTR006394,CLI02906,epargne,2022-03-13,2373.08,actif,0
CTR006395,CLI02906,auto,2022-04-25,692.25,actif,1
CTR006396,CLI02906,sante,2024-03-12,1301.35,actif,0
CTR006397,CLI02906,prevoyance,2021-12-14,372.37,résilié,2
CTR006398,CLI02906,habitation,2021-09-22,303.79,actif,4
CTR006399,CLI02907,epargne,2023-05-17,1919.21,actif,2
CTR006400,CLI02908,epargne,2024-05-10,2006.01,actif,0
CTR006401,CLI02908,habitation,2024-05-06,311.32,résilié,0
CTR006402,CLI02908,sante,2024-02-07,1155.7,actif,0
CTR006403,CLI02909,habitation,2023-09-08,267.05,actif,0
CTR006404,CLI02909,sante,2023-05-27,1064.13,actif,1
CTR006405,CLI02910,sante,2022-09-27,1050.25,actif,0
CTR006406,CLI02911,sante,2016-05-02,1271.05,actif,0
CTR006407,CLI02911,epargne,2020-07-29,2254.24,actif,3
CTR006408,CLI02911,prevoyance,2011-03-10,529.37,actif,0
CTR006409,CLI02912,sante,2022-09-07,1434.28,suspendu,2
CTR006410,CLI02913,habitation,2023-07-14,316.74,en_renouvellement,0
CTR006411,CLI02913,sante,2014-04-29,1047.81,actif,1
CTR006412,CLI02914,auto,2005-05-25,715.16,actif,0
CTR006413,CLI02915,prevoyance,2016-08-25,503.25,résilié,0
CTR006414,CLI02915,auto,2021-10-02,669.89,résilié,2
CTR006415,CLI02915,epargne,2009-08-12,2225.67,résilié,2
CTR006416,CLI02915,habitation,2007-05-20,275.13,résilié,0
CTR006417,CLI02916,epargne,2008-06-07,1975.43,actif,0
CTR006418,CLI02917,sante,2011-07-11,1172.45,suspendu,0
CTR006419,CLI02918,habitation,2011-05-15,230.27,actif,0
CTR006420,CLI02919,sante,2023-01-25,1280.11,résilié,1
CTR006421,CLI02919,auto,2023-12-21,575.17,résilié,0
CTR006422,CLI02919,epargne,2023-08-18,1622.36,résilié,1
CTR006423,CLI02919,prevoyance,2023-06-12,475.95,résilié,0
CTR006424,CLI02920,auto,2019-04-17,631.68,actif,0
CTR006425,CLI02920,sante,2024-11-20,1026.75,suspendu,0
CTR006426,CLI02920,epargne,2014-10-18,1974.44,résilié,3
CTR006427,CLI02921,sante,2013-02-03,1056.8,actif,2
CTR006428,CLI02921,prevoyance,2023-05-22,456.24,actif,1
CTR006429,CLI02921,auto,2022-05-11,678.64,suspendu,0
CTR006430,CLI02922,auto,2023-12-03,623.25,actif,0
CTR006431,CLI02922,sante,2020-12-25,1319.79,actif,0
CTR006432,CLI02923,epargne,2021-12-31,1726.51,en_renouvellement,0
CTR006433,CLI02923,habitation,2017-12-31,299.6,actif,0
CTR006434,CLI02924,prevoyance,2011-04-30,484.99,suspendu,0
CTR006435,CLI02925,auto,2024-09-12,688.86,actif,0
CTR006436,CLI02925,prevoyance,2012-04-17,467.37,suspendu,0
CTR006437,CLI02926,habitation,2024-02-07,328.23,actif,1
CTR006438,CLI02927,auto,2013-04-08,537.63,actif,3
CTR006439,CLI02927,prevoyance,2006-11-22,465.55,actif,0
CTR006440,CLI02927,habitation,2021-01-29,291.68,en_renouvellement,0
CTR006441,CLI02927,sante,2008-09-13,982.43,suspendu,3
CTR006442,CLI02927,epargne,2005-10-01,1621.94,actif,0
CTR006443,CLI02928,habitation,2021-01-22,296.72,actif,0
CTR006444,CLI02928,epargne,2024-12-23,2377.5,en_renouvellement,0
CTR006445,CLI02928,sante,2019-09-09,1378.51,résilié,1
CTR006446,CLI02929,sante,2009-01-01,988.88,résilié,0
CTR006447,CLI02929,auto,2013-09-19,767.01,en_renouvellement,0
CTR006448,CLI02930,prevoyance,2012-12-13,393.61,actif,0
CTR006449,CLI02931,epargne,2021-11-02,2246.67,actif,2
CTR006450,CLI02931,habitation,2017-10-22,332.53,actif,0
CTR006451,CLI02931,auto,2018-07-19,660.31,actif,2
CTR006452,CLI02932,habitation,2024-12-31,237.98,actif,0
CTR006453,CLI02933,auto,2020-04-02,646.53,actif,2
CTR006454,CLI02934,prevoyance,2015-02-17,395.67,suspendu,1
CTR006455,CLI02935,sante,2013-01-31,1232.01,actif,2
CTR006456,CLI02935,prevoyance,2016-05-12,474.24,en_renouvellement,0
CTR006457,CLI02936,epargne,2021-07-30,1953.17,actif,1
CTR006458,CLI02936,auto,2007-12-26,643.24,actif,0
CTR006459,CLI02936,prevoyance,2006-11-23,413.5,actif,1
CTR006460,CLI02937,prevoyance,2023-01-15,367.66,suspendu,0
CTR006461,CLI02938,epargne,2016-01-06,1821.1,actif,2
CTR006462,CLI02939,prevoyance,2009-12-03,430.7,actif,0
CTR006463,CLI02939,auto,2019-03-20,751.77,actif,2
CTR006464,CLI02940,habitation,2015-10-20,227.34,actif,0
CTR006465,CLI02940,epargne,2020-11-18,2259.0,actif,2
CTR006466,CLI02940,sante,2017-05-05,1266.52,suspendu,0
CTR006467,CLI02941,auto,2023-02-11,658.47,actif,1
CTR006468,CLI02942,prevoyance,2011-10-19,529.74,actif,3
CTR006469,CLI02943,prevoyance,2006-05-31,361.63,actif,0
CTR006470,CLI02943,habitation,2008-11-23,247.29,suspendu,0
CTR006471,CLI02943,epargne,2012-09-05,2285.95,actif,1
CTR006472,CLI02943,sante,2004-09-28,1331.6,actif,0
CTR006473,CLI02944,sante,2022-12-24,1052.77,résilié,0
CTR006474,CLI02944,auto,2024-11-09,693.45,actif,0
CTR006475,CLI02944,prevoyance,2020-11-25,417.88,actif,1
CTR006476,CLI02944,habitation,2015-11-23,248.83,actif,1
CTR006477,CLI02944,epargne,2015-03-20,1985.38,suspendu,0
CTR006478,CLI02945,sante,2024-12-30,1234.56,actif,0
CTR006479,CLI02945,epargne,2024-12-30,1948.96,actif,1
CTR006480,CLI02945,prevoyance,2024-12-30,505.97,actif,2
CTR006481,CLI02945,auto,2024-12-31,762.95,en_renouvellement,0
CTR006482,CLI02945,habitation,2024-12-31,331.31,résilié,0
CTR006483,CLI02946,sante,2012-12-24,1094.01,actif,2
CTR006484,CLI02946,prevoyance,2008-10-18,457.22,actif,0
CTR006485,CLI02946,auto,2005-10-28,524.52,actif,0
CTR006486,CLI02947,auto,2012-09-29,730.21,actif,0
CTR006487,CLI02948,sante,2020-09-08,1127.35,actif,1
CTR006488,CLI02949,epargne,2023-01-22,2276.65,actif,0
CTR006489,CLI02950,epargne,2022-06-14,2004.74,actif,2
CTR006490,CLI02951,prevoyance,2017-11-30,443.83,actif,0
CTR006491,CLI02951,sante,2023-07-28,1075.23,actif,0
CTR006492,CLI02951,auto,2014-12-13,597.81,actif,0
CTR006493,CLI02951,epargne,2024-11-02,2096.87,actif,0
CTR006494,CLI02951,habitation,2024-03-26,245.53,actif,3
CTR006495,CLI02952,auto,2016-11-18,560.54,actif,2
CTR006496,CLI02952,habitation,2018-02-20,303.54,actif,0
CTR006497,CLI02952,sante,2016-10-30,1384.55,actif,0
CTR006498,CLI02953,habitation,2022-02-21,294.33,actif,0
CTR006499,CLI02953,epargne,2021-03-05,2083.78,actif,0
CTR006500,CLI02953,auto,2017-12-15,718.27,actif,0
CTR006501,CLI02954,sante,2009-01-08,1429.57,résilié,0
CTR006502,CLI02955,sante,2011-04-29,1072.43,actif,0
CTR006503,CLI02955,epargne,2015-01-07,2316.69,actif,0
CTR006504,CLI02955,auto,2014-12-09,573.32,résilié,2
CTR006505,CLI02955,prevoyance,2011-08-08,458.89,actif,0
CTR006506,CLI02956,epargne,2024-02-23,2258.72,actif,1
CTR006507,CLI02956,auto,2021-03-16,548.18,actif,0
CTR006508,CLI02956,sante,2018-09-06,1083.92,actif,1
CTR006509,CLI02957,prevoyance,2014-05-21,373.49,actif,3
CTR006510,CLI02958,auto,2022-03-31,600.23,actif,0
CTR006511,CLI02958,habitation,2023-06-30,229.59,actif,4
CTR006512,CLI02958,epargne,2021-06-23,1768.26,actif,2
CTR006513,CLI02958,sante,2017-05-24,1301.33,actif,1
CTR006514,CLI02959,prevoyance,2023-04-15,425.04,actif,0
CTR006515,CLI02960,auto,2011-06-18,635.92,actif,0
CTR006516,CLI02961,epargne,2014-04-27,2228.89,actif,0
CTR006517,CLI02961,prevoyance,2010-06-24,398.24,actif,0
CTR006518,CLI02961,sante,2023-12-13,1331.81,résilié,0
CTR006519,CLI02962,auto,2024-07-10,722.57,actif,1
CTR006520,CLI02962,prevoyance,2018-02-01,516.15,actif,0
CTR006521,CLI02962,epargne,2010-03-03,1810.92,actif,4
CTR006522,CLI02963,prevoyance,2023-08-25,510.05,actif,3
CTR006523,CLI02964,auto,2017-12-24,725.32,actif,0
CTR006524,CLI02965,prevoyance,2020-10-07,391.24,actif,2
CTR006525,CLI02965,habitation,2021-11-28,321.36,actif,0
CTR006526,CLI02965,epargne,2020-08-31,2336.46,actif,0
CTR006527,CLI02965,auto,2018-08-04,520.04,en_renouvellement,0
CTR006528,CLI02965,sante,2022-05-13,1012.86,actif,0
CTR006529,CLI02966,auto,2021-12-21,561.27,actif,4
CTR006530,CLI02966,habitation,2020-09-01,297.51,actif,0
CTR006531,CLI02966,epargne,2013-12-24,2387.32,actif,0
CTR006532,CLI02967,prevoyance,2021-01-23,377.47,actif,1
CTR006533,CLI02967,habitation,2010-10-14,324.5,actif,0
CTR006534,CLI02967,auto,2010-10-15,656.37,actif,2
CTR006535,CLI02968,epargne,2014-06-10,1673.76,actif,1
CTR006536,CLI02969,auto,2018-09-15,543.82,suspendu,2
CTR006537,CLI02970,prevoyance,2022-03-06,410.97,actif,1
CTR006538,CLI02971,sante,2019-07-28,1292.53,actif,0
CTR006539,CLI02972,habitation,2013-03-21,288.96,actif,2
CTR006540,CLI02973,prevoyance,2010-10-30,417.69,résilié,0
CTR006541,CLI02974,epargne,2003-08-31,1941.18,actif,1
CTR006542,CLI02974,auto,2012-05-20,691.55,suspendu,1
CTR006543,CLI02975,prevoyance,2023-08-20,477.84,en_renouvellement,2
CTR006544,CLI02976,sante,2021-09-26,1224.8,actif,2
CTR006545,CLI02976,habitation,2024-05-29,290.15,actif,1
CTR006546,CLI02976,epargne,2022-02-16,1637.06,actif,0
CTR006547,CLI02977,epargne,2014-01-02,2268.98,actif,1
CTR006548,CLI02978,auto,2019-11-06,550.28,actif,4
CTR006549,CLI02978,epargne,2016-07-29,2110.6,actif,1
CTR006550,CLI02979,auto,2011-03-10,735.37,résilié,0
CTR006551,CLI02980,auto,2020-11-25,531.53,actif,0
CTR006552,CLI02980,habitation,2022-04-10,313.05,actif,0
CTR006553,CLI02981,auto,2024-07-14,553.02,actif,0
CTR006554,CLI02982,prevoyance,2022-06-21,432.97,en_renouvellement,0
CTR006555,CLI02982,sante,2020-05-23,1240.44,actif,0
CTR006556,CLI02982,auto,2023-01-08,599.49,actif,3
CTR006557,CLI02982,habitation,2020-11-14,224.21,actif,0
CTR006558,CLI02982,epargne,2008-10-29,2276.16,actif,1
CTR006559,CLI02983,habitation,2017-07-03,332.9,suspendu,3
CTR006560,CLI02983,sante,2016-11-18,1267.29,actif,4
CTR006561,CLI02983,prevoyance,2019-12-01,423.58,actif,0
CTR006562,CLI02984,habitation,2023-05-25,277.69,résilié,1
CTR006563,CLI02984,sante,2021-11-03,1252.79,actif,0
CTR006564,CLI02985,prevoyance,2023-05-15,465.15,actif,3
CTR006565,CLI02986,sante,2019-09-16,1076.32,actif,3
CTR006566,CLI02986,prevoyance,2021-11-08,485.49,actif,0
CTR006567,CLI02987,sante,2015-06-04,1404.57,actif,1
CTR006568,CLI02987,auto,2022-12-07,551.73,actif,0
CTR006569,CLI02987,habitation,2018-10-15,257.23,actif,3
CTR006570,CLI02988,sante,2024-10-31,1144.15,actif,2
CTR006571,CLI02989,auto,2023-04-23,632.3,en_renouvellement,0
CTR006572,CLI02989,habitation,2022-07-16,266.75,actif,1
CTR006573,CLI02990,auto,2021-05-24,526.47,suspendu,0
CTR006574,CLI02990,sante,2020-06-21,1429.88,actif,0
CTR006575,CLI02990,epargne,2017-12-18,2169.0,en_renouvellement,1
CTR006576,CLI02991,prevoyance,2018-06-19,474.85,en_renouvellement,0
CTR006577,CLI02991,epargne,2017-03-20,1669.35,actif,0
CTR006578,CLI02991,sante,2022-02-23,1008.0,actif,3
CTR006579,CLI02992,epargne,2012-06-28,2124.42,actif,0
CTR006580,CLI02992,auto,2024-08-30,680.97,actif,2
CTR006581,CLI02992,habitation,2015-04-06,269.91,actif,0
CTR006582,CLI02993,auto,2024-09-05,543.4,résilié,0
CTR006583,CLI02993,habitation,2024-04-20,304.66,résilié,0
CTR006584,CLI02993,sante,2024-09-14,1432.08,résilié,0
CTR006585,CLI02993,prevoyance,2024-08-09,373.04,résilié,0
CTR006586,CLI02994,auto,2021-05-09,555.29,en_renouvellement,1
CTR006587,CLI02994,prevoyance,2022-10-18,508.04,actif,0
CTR006588,CLI02994,sante,2023-01-07,1139.11,suspendu,1
CTR006589,CLI02994,habitation,2023-09-04,263.39,actif,2
CTR006590,CLI02995,habitation,2023-12-30,322.53,résilié,0
CTR006591,CLI02995,prevoyance,2024-04-24,469.75,résilié,1
CTR006592,CLI02996,epargne,2009-09-21,1672.3,actif,1
CTR006593,CLI02996,auto,2008-07-09,622.1,actif,1
CTR006594,CLI02997,prevoyance,2009-01-26,524.98,actif,1
CTR006595,CLI02997,habitation,2012-07-29,250.06,suspendu,0
CTR006596,CLI02997,sante,2006-01-03,1394.88,en_renouvellement,1
CTR006597,CLI02998,auto,2023-02-07,764.08,actif,1
CTR006598,CLI02998,sante,2023-07-23,985.46,actif,2
CTR006599,CLI02998,epargne,2023-12-30,1640.04,actif,0
CTR006600,CLI02999,prevoyance,2024-12-30,518.02,actif,0
CTR006601,CLI02999,habitation,2024-12-30,238.79,actif,1
CTR006602,CLI02999,epargne,2024-12-30,2111.92,en_renouvellement,1
CTR006603,CLI02999,sante,2024-12-31,1277.13,actif,0
CTR006604,CLI02999,auto,2024-12-30,555.05,actif,2
CTR006605,CLI03000,auto,2012-08-14,653.22,résilié,0
CTR006606,CLI03001,prevoyance,2011-05-15,529.53,actif,3
CTR006607,CLI03001,habitation,2010-10-31,250.62,actif,0
CTR006608,CLI03002,auto,2018-12-10,767.47,actif,2
CTR006609,CLI03003,auto,2012-08-15,764.76,actif,3
CTR006610,CLI03004,prevoyance,2024-02-26,462.52,actif,2
CTR006611,CLI03005,prevoyance,2017-03-15,437.06,actif,1
CTR006612,CLI03005,epargne,2024-06-26,1653.5,actif,1
CTR006613,CLI03005,habitation,2005-10-02,316.85,actif,0
CTR006614,CLI03006,auto,2014-10-09,558.06,actif,2
CTR006615,CLI03007,sante,2024-12-19,1398.39,actif,2
CTR006616,CLI03007,epargne,2024-04-06,1929.9,actif,1
CTR006617,CLI03007,prevoyance,2023-02-21,421.92,actif,0
CTR006618,CLI03008,prevoyance,2024-12-30,475.04,actif,0
CTR006619,CLI03008,epargne,2024-12-31,2029.94,actif,0
CTR006620,CLI03008,auto,2024-12-31,598.42,actif,0
CTR006621,CLI03009,epargne,2022-11-22,2211.39,résilié,4
CTR006622,CLI03010,habitation,2016-12-10,330.8,actif,1
CTR006623,CLI03011,sante,2015-08-16,1419.51,en_renouvellement,4
CTR006624,CLI03011,epargne,2020-05-17,2204.45,résilié,0
CTR006625,CLI03012,prevoyance,2016-07-16,536.6,actif,0
