client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel,tranche_age,score_intensite,niveau_engagement
CLI02659,55,14,client_actif,2,app_mobile,BFC,2772.0,45-60 ans,0.7695,Très engagé
CLI02660,62,3,client_actif,3,web,ARA,2639.0,60-80 ans,0.7396,Engagé
CLI02661,58,4,client_actif,4,email,BFC,2658.0,45-60 ans,0.7767,Très engagé
CLI02662,79,16,client_actif,3,web,BFC,2506.0,60-80 ans,0.7492,Engagé
CLI02663,71,6,client_actif,1,agence,BFC,1575.0,60-80 ans,0.6803,Engagé
CLI02664,77,15,client_actif,4,web,IDF,3658.0,60-80 ans,0.6385,Engagé
CLI02665,78,13,client_actif,2,web,IDF,2229.0,60-80 ans,0.6355,Engagé
CLI02666,64,15,client_inactif,2,app_mobile,NAQ,2379.0,60-80 ans,0.324,Peu engagé
CLI02667,31,6,prospect,3,web,IDF,2871.0,30-45 ans,0.6278,Engagé
CLI02668,73,8,client_inactif,1,app_mobile,NAQ,1796.0,60-80 ans,0.4431,Peu engagé
CLI02669,56,3,client_actif,3,web,IDF,2351.0,45-60 ans,0.7566,Très engagé
CLI02670,42,21,prospect,2,app_mobile,OCC,4525.0,30-45 ans,0.3843,Peu engagé
CLI02671,37,10,client_actif,4,agence,NAQ,3103.0,30-45 ans,0.6664,Engagé
CLI02672,19,1,client_actif,1,web,OCC,2028.0,18-30 ans,0.8557,Très engagé
CLI02673,56,11,résilié,2,telephone,OCC,1200.0,45-60 ans,0.2904,Peu engagé
CLI02674,23,11,prospect,3,web,NAQ,3701.0,18-30 ans,0.4642,Peu engagé
CLI02675,34,3,client_actif,1,web,ARA,1889.0,30-45 ans,0.4138,Peu engagé
CLI02676,76,17,client_actif,1,agence,PACA,2311.0,60-80 ans,0.8335,Très engagé
CLI02677,42,20,résilié,5,app_mobile,IDF,2425.0,30-45 ans,0.3736,Peu engagé
CLI02678,74,6,client_actif,1,app_mobile,BFC,1978.0,60-80 ans,0.6796,Engagé
CLI02679,45,0,résilié,5,web,IDF,2731.0,30-45 ans,0.4592,Peu engagé
CLI02680,19,22,résilié,1,telephone,BFC,2304.0,18-30 ans,0.4651,Peu engagé
CLI02681,52,12,client_actif,2,agence,ARA,3350.0,45-60 ans,0.7285,Engagé
CLI02682,54,5,client_inactif,3,web,PACA,2926.0,45-60 ans,0.4502,Peu engagé
CLI02683,22,5,résilié,3,app_mobile,ARA,4089.0,18-30 ans,0.4316,Peu engagé
CLI02684,18,11,client_actif,2,telephone,PACA,4107.0,,0.8878,Très engagé
CLI02685,57,7,client_actif,2,app_mobile,NAQ,1941.0,45-60 ans,0.6744,Engagé
CLI02686,29,23,client_actif,3,web,NAQ,2506.0,18-30 ans,0.6873,Engagé
CLI02687,73,21,client_actif,1,app_mobile,BFC,4739.0,60-80 ans,0.5887,Engagé
CLI02688,53,18,prospect,2,web,OCC,1757.0,45-60 ans,0.3417,Peu engagé
CLI02689,62,4,client_actif,1,app_mobile,OCC,3518.0,60-80 ans,0.657,Engagé
CLI02690,40,17,client_actif,2,telephone,BFC,3293.0,30-45 ans,0.531,Engagé
CLI02691,64,4,client_actif,1,app_mobile,NAQ,2036.0,60-80 ans,0.8564,Très engagé
CLI02692,48,24,client_actif,1,app_mobile,BFC,2079.0,45-60 ans,0.6488,Engagé
CLI02693,28,9,client_inactif,2,telephone,OCC,4460.0,18-30 ans,0.3218,Peu engagé
CLI02694,27,0,client_inactif,1,app_mobile,BFC,4442.0,18-30 ans,0.4477,Peu engagé
CLI02695,20,9,prospect,1,app_mobile,NAQ,3187.0,18-30 ans,0.3723,Peu engagé
CLI02696,71,4,client_actif,3,web,ARA,1552.0,60-80 ans,0.5448,Engagé
CLI02697,31,11,client_actif,2,agence,IDF,3931.0,30-45 ans,0.4678,Peu engagé
CLI02698,33,21,résilié,4,app_mobile,NAQ,1549.0,30-45 ans,0.2632,Peu engagé
CLI02699,27,6,prospect,3,app_mobile,BFC,3444.0,18-30 ans,0.4498,Peu engagé
CLI02700,46,8,client_actif,1,email,NAQ,1343.0,45-60 ans,0.7472,Engagé
CLI02701,27,21,résilié,2,telephone,NAQ,2807.0,18-30 ans,0.2778,Peu engagé
CLI02702,29,20,résilié,1,agence,OCC,3596.0,18-30 ans,0.2159,Dormant
CLI02703,47,11,client_inactif,3,app_mobile,BFC,1200.0,45-60 ans,0.247,Dormant
CLI02704,58,22,client_inactif,5,app_mobile,OCC,2324.0,45-60 ans,0.4725,Peu engagé
CLI02705,18,0,prospect,2,web,BFC,2938.0,,0.5504,Engagé
CLI02706,22,10,client_actif,3,web,OCC,2490.0,18-30 ans,0.7569,Très engagé
CLI02707,37,20,client_actif,1,agence,OCC,2196.0,30-45 ans,0.5169,Engagé
CLI02708,25,14,client_actif,2,app_mobile,ARA,2680.0,18-30 ans,0.7793,Très engagé
CLI02709,60,1,client_inactif,4,telephone,NAQ,3734.0,45-60 ans,0.5031,Engagé
CLI02710,29,19,prospect,1,web,ARA,4032.0,18-30 ans,0.4822,Peu engagé
CLI02711,18,6,client_actif,1,app_mobile,OCC,3435.0,,0.798,Très engagé
CLI02712,74,20,résilié,2,agence,ARA,4198.0,60-80 ans,0.3748,Peu engagé
CLI02713,71,11,client_actif,3,app_mobile,NAQ,2319.0,60-80 ans,0.6246,Engagé
CLI02714,37,21,résilié,2,telephone,NAQ,3337.0,30-45 ans,0.3728,Peu engagé
CLI02715,45,17,résilié,4,email,OCC,1883.0,30-45 ans,0.3706,Peu engagé
CLI02716,74,2,client_actif,1,web,NAQ,5438.0,60-80 ans,0.6994,Engagé
CLI02717,60,6,client_actif,2,web,ARA,2890.0,45-60 ans,0.7198,Engagé
CLI02718,54,10,client_actif,3,web,PACA,3524.0,45-60 ans,0.7842,Très engagé
CLI02719,64,17,client_actif,1,agence,NAQ,1214.0,60-80 ans,0.854,Très engagé
CLI02720,54,11,client_actif,3,app_mobile,ARA,3503.0,45-60 ans,0.6731,Engagé
CLI02721,29,5,client_actif,1,agence,ARA,2902.0,18-30 ans,0.798,Très engagé
CLI02722,54,4,résilié,1,app_mobile,ARA,3218.0,45-60 ans,0.4324,Peu engagé
CLI02723,66,0,client_actif,1,agence,NAQ,2812.0,60-80 ans,0.7133,Engagé
CLI02724,66,11,client_inactif,4,agence,PACA,2692.0,60-80 ans,0.3988,Peu engagé
CLI02725,73,10,prospect,2,app_mobile,OCC,2523.0,60-80 ans,0.4737,Peu engagé
CLI02726,61,3,client_actif,3,app_mobile,OCC,2719.0,60-80 ans,0.6402,Engagé
CLI02727,73,17,résilié,1,web,NAQ,4121.0,60-80 ans,0.3507,Peu engagé
CLI02728,45,3,client_actif,2,app_mobile,NAQ,2469.0,30-45 ans,0.7546,Très engagé
CLI02729,64,16,client_actif,2,app_mobile,IDF,4833.0,60-80 ans,0.8635,Très engagé
CLI02730,32,1,client_actif,4,app_mobile,BFC,2855.0,30-45 ans,0.8042,Très engagé
CLI02731,23,23,client_inactif,3,telephone,PACA,4060.0,18-30 ans,0.3291,Peu engagé
CLI02732,61,21,client_actif,3,telephone,ARA,3830.0,60-80 ans,0.8561,Très engagé
CLI02733,76,1,client_actif,1,telephone,BFC,1393.0,60-80 ans,0.7782,Très engagé
CLI02734,78,11,client_actif,2,app_mobile,ARA,1583.0,60-80 ans,0.8227,Très engagé
CLI02735,37,5,résilié,2,agence,BFC,2190.0,30-45 ans,0.3388,Peu engagé
CLI02736,67,9,résilié,4,app_mobile,OCC,1411.0,60-80 ans,0.3086,Peu engagé
CLI02737,31,24,client_actif,1,web,BFC,2428.0,30-45 ans,0.6543,Engagé
CLI02738,19,22,client_inactif,1,web,NAQ,2825.0,18-30 ans,0.441,Peu engagé
CLI02739,26,24,client_actif,2,web,PACA,3384.0,18-30 ans,0.4284,Peu engagé
CLI02740,54,20,client_actif,1,web,OCC,2963.0,45-60 ans,0.7723,Très engagé
CLI02741,37,22,client_actif,1,app_mobile,BFC,2805.0,30-45 ans,0.5132,Engagé
CLI02742,43,15,client_actif,4,email,PACA,3721.0,30-45 ans,0.832,Très engagé
CLI02743,46,13,client_actif,2,web,NAQ,3601.0,45-60 ans,0.6094,Engagé
CLI02744,18,6,prospect,4,telephone,ARA,4517.0,,0.5351,Engagé
CLI02745,72,18,client_actif,3,web,IDF,2968.0,60-80 ans,0.7255,Engagé
CLI02746,52,22,client_inactif,1,web,PACA,1200.0,45-60 ans,0.3621,Peu engagé
CLI02747,23,16,client_actif,2,app_mobile,ARA,3184.0,18-30 ans,0.7766,Très engagé
CLI02748,54,8,client_actif,1,agence,PACA,4842.0,45-60 ans,0.5135,Engagé
CLI02749,70,12,résilié,4,web,PACA,3723.0,60-80 ans,0.3876,Peu engagé
CLI02750,76,21,prospect,2,web,PACA,3930.0,60-80 ans,0.4058,Peu engagé
CLI02751,22,4,client_actif,2,app_mobile,NAQ,2885.0,18-30 ans,0.8498,Très engagé
CLI02752,50,22,client_inactif,1,web,OCC,3622.0,45-60 ans,0.3932,Peu engagé
CLI02753,66,4,client_actif,2,agence,PACA,3977.0,60-80 ans,0.615,Engagé
CLI02754,68,9,client_actif,1,app_mobile,NAQ,2499.0,60-80 ans,0.4364,Peu engagé
CLI02755,31,20,prospect,2,web,IDF,2349.0,30-45 ans,0.6165,Engagé
CLI02756,29,9,client_inactif,3,telephone,OCC,3209.0,18-30 ans,0.4621,Peu engagé
CLI02757,59,6,client_actif,3,web,NAQ,3672.0,45-60 ans,0.8857,Très engagé
CLI02758,37,14,client_inactif,1,agence,IDF,1200.0,30-45 ans,0.4736,Peu engagé
CLI02759,70,6,client_actif,2,agence,OCC,2625.0,60-80 ans,0.6373,Engagé
CLI02760,67,14,client_actif,4,email,NAQ,1200.0,60-80 ans,0.5236,Engagé
CLI02761,41,2,client_inactif,1,app_mobile,IDF,2690.0,30-45 ans,0.3219,Peu engagé
CLI02762,76,18,client_actif,4,agence,NAQ,4321.0,60-80 ans,0.8546,Très engagé
CLI02763,60,9,client_actif,1,web,IDF,2238.0,45-60 ans,0.5848,Engagé
CLI02764,79,14,client_actif,3,agence,PACA,2543.0,60-80 ans,0.6437,Engagé
CLI02765,51,2,client_inactif,2,app_mobile,PACA,3396.0,45-60 ans,0.2148,Dormant
CLI02766,42,5,client_actif,2,app_mobile,OCC,3694.0,30-45 ans,0.6077,Engagé
CLI02767,67,11,client_actif,4,telephone,IDF,3661.0,60-80 ans,0.838,Très engagé
CLI02768,46,14,prospect,1,web,PACA,2834.0,45-60 ans,0.4622,Peu engagé
CLI02769,74,5,résilié,1,telephone,OCC,3313.0,60-80 ans,0.4683,Peu engagé
CLI02770,56,12,prospect,2,telephone,ARA,3274.0,45-60 ans,0.3461,Peu engagé
CLI02771,48,18,client_actif,3,app_mobile,PACA,2167.0,45-60 ans,0.478,Peu engagé
CLI02772,73,2,client_actif,1,app_mobile,PACA,1224.0,60-80 ans,0.5652,Engagé
CLI02773,64,7,client_actif,3,app_mobile,BFC,1993.0,60-80 ans,0.705,Engagé
CLI02774,60,7,client_actif,2,email,NAQ,4095.0,45-60 ans,0.5784,Engagé
CLI02775,67,22,prospect,1,web,ARA,4792.0,60-80 ans,0.4434,Peu engagé
CLI02776,40,19,client_actif,3,app_mobile,IDF,2718.0,30-45 ans,0.5795,Engagé
CLI02777,61,14,client_inactif,1,agence,OCC,4060.0,60-80 ans,0.4955,Peu engagé
CLI02778,55,3,client_inactif,2,telephone,ARA,2532.0,45-60 ans,0.4171,Peu engagé
CLI02779,37,18,client_actif,1,agence,IDF,3114.0,30-45 ans,0.7853,Très engagé
CLI02780,40,20,client_inactif,2,agence,PACA,2247.0,30-45 ans,0.2949,Peu engagé
CLI02781,79,2,client_actif,2,web,BFC,3713.0,60-80 ans,0.4148,Peu engagé
CLI02782,62,12,client_inactif,2,app_mobile,OCC,2225.0,60-80 ans,0.4969,Peu engagé
CLI02783,69,7,client_actif,2,web,OCC,1997.0,60-80 ans,0.7346,Engagé
CLI02784,33,22,client_actif,2,telephone,ARA,2842.0,30-45 ans,0.6338,Engagé
CLI02785,67,15,résilié,1,agence,NAQ,3535.0,60-80 ans,0.3555,Peu engagé
CLI02786,59,12,client_inactif,2,agence,IDF,2947.0,45-60 ans,0.2757,Peu engagé
CLI02787,77,2,client_actif,5,agence,BFC,2378.0,60-80 ans,0.8345,Très engagé
CLI02788,72,15,client_actif,4,app_mobile,BFC,1990.0,60-80 ans,0.8345,Très engagé
CLI02789,25,8,client_actif,1,web,ARA,1282.0,18-30 ans,0.5595,Engagé
CLI02790,67,13,client_actif,1,web,NAQ,2389.0,60-80 ans,0.8186,Très engagé
CLI02791,38,12,client_actif,4,web,NAQ,2662.0,30-45 ans,0.7823,Très engagé
CLI02792,18,20,client_actif,2,agence,NAQ,3299.0,,0.6454,Engagé
CLI02793,72,24,client_inactif,2,web,OCC,1750.0,60-80 ans,0.4537,Peu engagé
CLI02794,25,6,prospect,3,agence,IDF,3401.0,18-30 ans,0.1477,Dormant
CLI02795,46,14,client_actif,1,agence,IDF,2265.0,45-60 ans,0.5387,Engagé
CLI02796,49,6,client_actif,2,app_mobile,ARA,2338.0,45-60 ans,0.7003,Engagé
CLI02797,55,5,client_actif,5,web,PACA,3924.0,45-60 ans,0.684,Engagé
CLI02798,22,1,prospect,3,web,ARA,1200.0,18-30 ans,0.4099,Peu engagé
CLI02799,64,8,client_actif,1,web,IDF,1696.0,60-80 ans,0.5963,Engagé
CLI02800,39,21,client_inactif,1,agence,OCC,2841.0,30-45 ans,0.434,Peu engagé
CLI02801,64,23,client_inactif,1,web,ARA,2796.0,60-80 ans,0.29,Peu engagé
CLI02802,51,16,client_actif,3,telephone,PACA,1268.0,45-60 ans,0.5081,Engagé
CLI02803,18,4,client_actif,1,agence,BFC,2355.0,,0.7891,Très engagé
CLI02804,72,11,client_actif,1,web,ARA,3662.0,60-80 ans,0.7022,Engagé
CLI02805,72,0,client_inactif,4,agence,NAQ,1753.0,60-80 ans,0.3823,Peu engagé
CLI02806,43,9,client_inactif,1,agence,PACA,3773.0,30-45 ans,0.4214,Peu engagé
CLI02807,60,10,client_actif,1,agence,NAQ,2155.0,45-60 ans,0.5481,Engagé
CLI02808,27,15,client_actif,1,web,OCC,1200.0,18-30 ans,0.5695,Engagé
CLI02809,47,13,client_inactif,1,web,IDF,3537.0,45-60 ans,0.2341,Dormant
CLI02810,67,7,prospect,2,web,ARA,3026.0,60-80 ans,0.4974,Peu engagé
CLI02811,35,23,client_actif,4,app_mobile,ARA,1481.0,30-45 ans,0.7355,Engagé
CLI02812,34,16,résilié,4,agence,NAQ,2311.0,30-45 ans,0.398,Peu engagé
CLI02813,43,24,client_inactif,2,agence,NAQ,4352.0,30-45 ans,0.3229,Peu engagé
CLI02814,25,17,client_actif,2,telephone,IDF,3393.0,18-30 ans,0.7451,Engagé
CLI02815,64,11,client_actif,2,web,ARA,3804.0,60-80 ans,0.5191,Engagé
CLI02816,57,24,client_actif,1,web,IDF,1776.0,45-60 ans,0.6445,Engagé
CLI02817,66,16,client_actif,1,agence,NAQ,3903.0,60-80 ans,0.5365,Engagé
CLI02818,29,13,client_actif,4,web,BFC,1518.0,18-30 ans,0.7715,Très engagé
CLI02819,44,15,client_actif,1,web,NAQ,1547.0,30-45 ans,0.8435,Très engagé
CLI02820,25,13,client_inactif,1,app_mobile,PACA,3552.0,18-30 ans,0.2359,Dormant
CLI02821,42,8,client_inactif,2,web,NAQ,1602.0,30-45 ans,0.2768,Peu engagé
CLI02822,63,3,client_actif,2,agence,NAQ,4166.0,60-80 ans,0.7425,Engagé
CLI02823,21,24,client_actif,1,web,BFC,1673.0,18-30 ans,0.8418,Très engagé
CLI02824,50,22,client_actif,1,agence,IDF,1925.0,45-60 ans,0.73,Engagé
CLI02825,18,10,client_actif,2,telephone,PACA,3838.0,,0.7474,Engagé
CLI02826,36,5,client_actif,3,web,PACA,2241.0,30-45 ans,0.7202,Engagé
CLI02827,48,14,client_actif,1,telephone,ARA,3516.0,45-60 ans,0.7542,Très engagé
CLI02828,33,4,client_inactif,2,app_mobile,BFC,1798.0,30-45 ans,0.4318,Peu engagé
CLI02829,31,10,client_actif,2,telephone,OCC,2551.0,30-45 ans,0.8866,Très engagé
CLI02830,70,24,résilié,4,web,ARA,3467.0,60-80 ans,0.4175,Peu engagé
CLI02831,65,17,résilié,1,agence,ARA,2039.0,60-80 ans,0.3453,Peu engagé
CLI02832,22,12,prospect,1,app_mobile,ARA,3720.0,18-30 ans,0.5491,Engagé
CLI02833,58,10,client_actif,2,agence,PACA,2476.0,45-60 ans,0.7445,Engagé
CLI02834,43,13,résilié,3,agence,IDF,2908.0,30-45 ans,0.4753,Peu engagé
CLI02835,79,17,résilié,1,app_mobile,NAQ,1898.0,60-80 ans,0.2574,Peu engagé
CLI02836,45,24,prospect,2,telephone,PACA,2107.0,30-45 ans,0.5462,Engagé
CLI02837,19,18,prospect,1,app_mobile,NAQ,2040.0,18-30 ans,0.3307,Peu engagé
CLI02838,67,23,client_actif,1,web,NAQ,2252.0,60-80 ans,0.5847,Engagé
CLI02839,23,14,résilié,2,agence,OCC,4192.0,18-30 ans,0.2899,Peu engagé
CLI02840,26,8,client_actif,1,agence,ARA,3809.0,18-30 ans,0.6165,Engagé
CLI02841,50,7,client_actif,3,app_mobile,OCC,3207.0,45-60 ans,0.6273,Engagé
CLI02842,58,19,client_inactif,2,app_mobile,ARA,2207.0,45-60 ans,0.3632,Peu engagé
CLI02843,42,0,prospect,2,email,PACA,2042.0,30-45 ans,0.3334,Peu engagé
CLI02844,65,3,client_actif,2,agence,NAQ,1927.0,60-80 ans,0.8591,Très engagé
CLI02845,30,13,client_actif,2,web,OCC,2527.0,18-30 ans,0.7784,Très engagé
CLI02846,26,24,client_inactif,1,web,BFC,3052.0,18-30 ans,0.3962,Peu engagé
CLI02847,70,1,client_actif,4,email,PACA,3353.0,60-80 ans,0.6311,Engagé
CLI02848,30,15,client_actif,5,agence,PACA,2813.0,18-30 ans,0.5738,Engagé
CLI02849,48,2,client_actif,1,telephone,BFC,3309.0,45-60 ans,0.8043,Très engagé
CLI02850,58,7,client_actif,1,web,ARA,3642.0,45-60 ans,0.5749,Engagé
CLI02851,28,5,prospect,1,agence,NAQ,2465.0,18-30 ans,0.5396,Engagé
CLI02852,21,15,client_actif,3,agence,ARA,3789.0,18-30 ans,0.5463,Engagé
CLI02853,51,23,client_actif,3,web,ARA,1915.0,45-60 ans,0.3678,Peu engagé
CLI02854,78,15,client_inactif,3,app_mobile,PACA,3328.0,60-80 ans,0.3763,Peu engagé
CLI02855,55,6,client_inactif,3,agence,ARA,2829.0,45-60 ans,0.2582,Peu engagé
CLI02856,63,12,client_actif,2,app_mobile,IDF,2958.0,60-80 ans,0.8926,Très engagé
CLI02857,21,12,client_actif,2,telephone,BFC,2469.0,18-30 ans,0.7226,Engagé
CLI02858,55,4,client_actif,3,telephone,BFC,3923.0,45-60 ans,0.729,Engagé
CLI02859,36,24,client_inactif,2,telephone,NAQ,2256.0,30-45 ans,0.4328,Peu engagé
CLI02860,23,19,client_actif,2,telephone,BFC,4049.0,18-30 ans,0.5519,Engagé
CLI02861,51,21,client_actif,2,app_mobile,ARA,4055.0,45-60 ans,0.6148,Engagé
CLI02862,35,17,client_actif,2,app_mobile,ARA,3206.0,30-45 ans,0.7075,Engagé
CLI02863,30,14,client_actif,2,telephone,OCC,2518.0,18-30 ans,0.7056,Engagé
CLI02864,58,17,client_actif,2,app_mobile,NAQ,2046.0,45-60 ans,0.7509,Très engagé
CLI02865,40,1,client_actif,3,web,NAQ,1200.0,30-45 ans,0.8724,Très engagé
CLI02866,36,9,prospect,2,app_mobile,BFC,3286.0,30-45 ans,0.6032,Engagé
CLI02867,62,22,client_inactif,2,web,ARA,1800.0,60-80 ans,0.2662,Peu engagé
CLI02868,28,12,client_actif,3,agence,IDF,1926.0,18-30 ans,0.8592,Très engagé
CLI02869,18,17,client_actif,2,web,OCC,3296.0,,0.5189,Engagé
CLI02870,41,14,client_actif,1,web,IDF,2413.0,30-45 ans,0.8128,Très engagé
CLI02871,79,11,client_actif,1,email,ARA,2996.0,60-80 ans,0.828,Très engagé
CLI02872,71,14,client_actif,2,agence,NAQ,3215.0,60-80 ans,0.8199,Très engagé
CLI02873,24,12,client_actif,2,agence,NAQ,4244.0,18-30 ans,0.8005,Très engagé
CLI02874,42,17,client_actif,5,agence,IDF,2979.0,30-45 ans,0.8723,Très engagé
CLI02875,38,14,client_actif,2,telephone,PACA,2305.0,30-45 ans,0.6295,Engagé
CLI02876,32,24,client_actif,2,agence,ARA,2732.0,30-45 ans,0.6194,Engagé
CLI02877,18,22,client_actif,1,app_mobile,NAQ,2280.0,,0.7511,Très engagé
CLI02878,29,10,client_inactif,1,email,BFC,4492.0,18-30 ans,0.4239,Peu engagé
CLI02879,75,18,client_actif,3,web,PACA,3135.0,60-80 ans,0.7488,Engagé
CLI02880,24,2,client_actif,1,telephone,NAQ,3326.0,18-30 ans,0.7082,Engagé
CLI02881,32,6,prospect,2,app_mobile,BFC,4017.0,30-45 ans,0.4174,Peu engagé
CLI02882,38,20,client_actif,3,app_mobile,NAQ,2037.0,30-45 ans,0.6766,Engagé
CLI02883,36,13,client_actif,2,web,PACA,1516.0,30-45 ans,0.865,Très engagé
CLI02884,77,13,client_actif,4,app_mobile,IDF,2780.0,60-80 ans,0.7387,Engagé
CLI02885,46,21,client_inactif,2,agence,ARA,1519.0,45-60 ans,0.4373,Peu engagé
CLI02886,42,12,client_actif,1,email,PACA,2430.0,30-45 ans,0.6901,Engagé
CLI02887,50,11,client_actif,4,email,PACA,1200.0,45-60 ans,0.8946,Très engagé
CLI02888,66,23,client_inactif,4,email,NAQ,1583.0,60-80 ans,0.4613,Peu engagé
CLI02889,49,8,résilié,1,web,BFC,3901.0,45-60 ans,0.2541,Peu engagé
CLI02890,66,0,prospect,1,email,PACA,3164.0,60-80 ans,0.4856,Peu engagé
CLI02891,52,18,client_actif,1,app_mobile,ARA,4418.0,45-60 ans,0.6894,Engagé
CLI02892,61,10,client_actif,1,telephone,IDF,2772.0,60-80 ans,0.6058,Engagé
CLI02893,55,22,prospect,5,web,BFC,2737.0,45-60 ans,0.3329,Peu engagé
CLI02894,43,21,client_actif,2,app_mobile,IDF,2994.0,30-45 ans,0.6717,Engagé
CLI02895,28,22,prospect,2,email,IDF,6030.0,18-30 ans,0.3611,Peu engagé
CLI02896,52,23,client_inactif,4,telephone,ARA,3747.0,45-60 ans,0.3854,Peu engagé
CLI02897,25,21,client_actif,2,agence,NAQ,2043.0,18-30 ans,0.5521,Engagé
CLI02898,63,18,prospect,1,agence,BFC,3167.0,60-80 ans,0.4458,Peu engagé
CLI02899,31,17,prospect,4,web,BFC,2937.0,30-45 ans,0.256,Peu engagé
CLI02900,27,11,client_inactif,3,agence,ARA,3449.0,18-30 ans,0.3409,Peu engagé
CLI02901,19,22,client_actif,3,agence,BFC,4486.0,18-30 ans,0.7395,Engagé
CLI02902,63,0,client_actif,2,web,PACA,3329.0,60-80 ans,0.8091,Très engagé
CLI02903,26,18,client_actif,3,web,OCC,2466.0,18-30 ans,0.5924,Engagé
CLI02904,20,19,client_actif,1,web,OCC,4478.0,18-30 ans,0.7769,Très engagé
CLI02905,38,16,client_actif,2,agence,OCC,1625.0,30-45 ans,0.5539,Engagé
CLI02906,43,4,prospect,5,web,IDF,2556.0,30-45 ans,0.397,Peu engagé
CLI02907,25,2,client_actif,1,app_mobile,BFC,3611.0,18-30 ans,0.6541,Engagé
CLI02908,65,1,client_actif,3,app_mobile,ARA,2089.0,60-80 ans,0.7473,Engagé
CLI02909,19,2,client_actif,2,app_mobile,BFC,2753.0,18-30 ans,0.83,Très engagé
CLI02910,23,7,client_actif,1,agence,ARA,2169.0,18-30 ans,0.8924,Très engagé
CLI02911,45,15,client_actif,3,agence,BFC,2765.0,30-45 ans,0.7372,Engagé
CLI02912,70,5,prospect,1,app_mobile,IDF,2170.0,60-80 ans,0.4574,Peu engagé
CLI02913,46,12,client_actif,2,app_mobile,PACA,2871.0,45-60 ans,0.5152,Engagé
CLI02914,43,22,client_actif,1,app_mobile,OCC,2503.0,30-45 ans,0.707,Engagé
CLI02915,42,21,résilié,4,telephone,OCC,3995.0,30-45 ans,0.3328,Peu engagé
CLI02916,29,21,client_actif,1,web,BFC,3147.0,18-30 ans,0.8058,Très engagé
CLI02917,22,15,client_actif,1,web,IDF,3464.0,18-30 ans,0.5716,Engagé
CLI02918,51,15,client_actif,1,agence,OCC,2930.0,45-60 ans,0.5925,Engagé
CLI02919,65,2,résilié,4,app_mobile,BFC,2409.0,60-80 ans,0.358,Peu engagé
CLI02920,54,12,client_inactif,3,telephone,NAQ,3101.0,45-60 ans,0.4043,Peu engagé
CLI02921,32,13,client_actif,3,web,BFC,2983.0,30-45 ans,0.7625,Très engagé
CLI02922,61,7,client_actif,2,agence,ARA,1200.0,60-80 ans,0.7342,Engagé
CLI02923,53,11,client_actif,2,web,OCC,2830.0,45-60 ans,0.635,Engagé
CLI02924,32,22,client_actif,1,app_mobile,OCC,3405.0,30-45 ans,0.537,Engagé
CLI02925,60,22,client_inactif,2,web,NAQ,2156.0,45-60 ans,0.4972,Peu engagé
CLI02926,65,21,client_actif,1,telephone,PACA,3581.0,60-80 ans,0.7731,Très engagé
CLI02927,40,20,prospect,5,email,BFC,3120.0,30-45 ans,0.4743,Peu engagé
CLI02928,23,7,client_inactif,3,app_mobile,PACA,2443.0,18-30 ans,0.2864,Peu engagé
CLI02929,63,20,client_inactif,2,telephone,BFC,3288.0,60-80 ans,0.3984,Peu engagé
CLI02930,67,24,client_actif,1,agence,NAQ,2468.0,60-80 ans,0.7761,Très engagé
CLI02931,61,8,client_actif,3,email,PACA,3049.0,60-80 ans,0.6465,Engagé
CLI02932,76,0,client_actif,1,telephone,IDF,2566.0,60-80 ans,0.4418,Peu engagé
CLI02933,60,5,client_inactif,1,web,NAQ,3294.0,45-60 ans,0.3667,Peu engagé
CLI02934,62,22,client_inactif,1,agence,BFC,4012.0,60-80 ans,0.4398,Peu engagé
CLI02935,38,18,client_actif,2,app_mobile,ARA,2407.0,30-45 ans,0.4639,Peu engagé
CLI02936,40,22,client_actif,3,web,ARA,3612.0,30-45 ans,0.7839,Très engagé
CLI02937,60,10,client_inactif,1,web,ARA,2531.0,45-60 ans,0.4292,Peu engagé
CLI02938,72,10,client_actif,1,telephone,BFC,2538.0,60-80 ans,0.5621,Engagé
CLI02939,33,22,client_actif,2,telephone,OCC,2444.0,30-45 ans,0.8269,Très engagé
CLI02940,64,12,client_inactif,3,agence,NAQ,1281.0,60-80 ans,0.3873,Peu engagé
CLI02941,70,10,client_actif,1,email,NAQ,3250.0,60-80 ans,0.4349,Peu engagé
CLI02942,77,17,client_actif,1,telephone,PACA,3056.0,60-80 ans,0.6475,Engagé
CLI02943,32,22,client_inactif,4,web,NAQ,2947.0,30-45 ans,0.4761,Peu engagé
CLI02944,42,14,client_inactif,5,web,NAQ,4199.0,30-45 ans,0.2734,Peu engagé
CLI02945,53,0,client_actif,5,web,PACA,4298.0,45-60 ans,0.8449,Très engagé
CLI02946,28,20,client_actif,3,web,NAQ,3977.0,18-30 ans,0.4737,Peu engagé
CLI02947,68,24,client_actif,1,web,NAQ,2588.0,60-80 ans,0.5992,Engagé
CLI02948,32,6,client_actif,1,app_mobile,IDF,2543.0,30-45 ans,0.5758,Engagé
CLI02949,21,22,client_actif,1,telephone,BFC,1884.0,18-30 ans,0.9155,Très engagé
CLI02950,38,12,client_inactif,1,telephone,PACA,2856.0,30-45 ans,0.4864,Peu engagé
CLI02951,30,11,client_actif,5,agence,IDF,2807.0,18-30 ans,0.5622,Engagé
