client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel,nb_contrats_actifs,prime_totale_annuelle,produits,nb_sinistres_total,nb_interactions_total,satisfaction_moy,derniere_interaction,canaux_utilises,nb_sinistres_declares,montant_total_indemnise,dernier_sinistre,ltv_estimee
CLI02801,64,23,client_inactif,1,web,ARA,2796.0,1,328.51,habitation,0,1,5.0,2024-05-26,app_mobile,0,0.0,,329.0
CLI02802,51,16,client_actif,3,telephone,PACA,1268.0,2,2505.18,"auto, prevoyance, sante",1,6,6.67,2024-12-05,"agence, telephone",1,13522.39,2023-07-22,35073.0
CLI02803,18,4,client_actif,1,agence,BFC,2355.0,1,259.44,habitation,0,20,6.75,2024-11-20,"agence, app_mobile, telephone, web",0,0.0,,12194.0
CLI02804,72,11,client_actif,1,web,ARA,3662.0,1,2396.0,epargne,0,19,5.74,2024-12-14,"agence, email, web",0,0.0,,0.0
CLI02805,72,0,client_inactif,4,agence,NAQ,1753.0,0,2616.51,"auto, habitation, prevoyance, sante",2,3,8.0,2024-02-29,agence,2,8779.49,2024-12-31,0.0
CLI02806,43,9,client_inactif,1,agence,PACA,3773.0,0,521.12,prevoyance,4,3,8.67,2024-05-09,agence,4,71685.02,2024-10-26,11465.0
CLI02807,60,10,client_actif,1,agence,NAQ,2155.0,1,644.91,auto,1,5,7.6,2024-09-05,"agence, app_mobile, email",1,6900.12,2020-09-18,3225.0
CLI02808,27,15,client_actif,1,web,OCC,1200.0,1,231.78,habitation,1,13,6.15,2024-10-13,"telephone, web",1,12021.71,2024-12-15,8808.0
CLI02809,47,13,client_inactif,1,web,IDF,2815.0,0,484.13,prevoyance,1,1,5.0,2023-11-04,web,1,18880.98,2022-12-18,8714.0
CLI02810,67,7,prospect,2,web,ARA,3026.0,2,1634.05,"auto, sante",0,5,5.6,2024-10-09,"email, telephone, web",0,0.0,,0.0
CLI02811,35,23,client_actif,4,app_mobile,ARA,1481.0,3,3611.28,"auto, epargne, habitation, prevoyance",2,16,6.75,2024-11-15,"app_mobile, email, telephone, web",2,17736.63,2022-06-09,108338.0
CLI02812,34,16,résilié,4,agence,NAQ,2311.0,0,3088.23,"auto, epargne, habitation, prevoyance",2,2,5.0,2024-11-06,"agence, app_mobile",2,26091.94,2022-04-23,95735.0
CLI02813,43,24,client_inactif,2,agence,NAQ,4352.0,1,2924.13,"epargne, sante",0,2,7.0,2023-07-02,"agence, telephone",0,0.0,,64331.0
CLI02814,25,17,client_actif,2,telephone,IDF,3393.0,2,1055.27,"auto, prevoyance",0,16,6.75,2024-12-20,"agence, email, telephone, web",0,0.0,,42211.0
CLI02815,64,11,client_actif,2,web,ARA,3804.0,2,1847.71,"auto, sante",4,6,5.67,2024-11-02,"app_mobile, telephone, web",4,9635.49,2024-03-09,1848.0
CLI02816,57,24,client_actif,1,web,IDF,1776.0,0,1287.21,sante,0,14,6.21,2024-11-19,"agence, telephone, web",0,0.0,,10298.0
CLI02817,66,16,client_actif,1,agence,NAQ,3903.0,0,1075.33,sante,0,7,7.14,2024-12-09,"agence, email",0,0.0,,0.0
CLI02818,29,13,client_actif,4,web,NAQ,1518.0,3,2559.3,"auto, habitation, prevoyance, sante",4,19,6.32,2024-12-21,"agence, app_mobile, telephone, web",4,28921.38,2023-11-18,92135.0
CLI02819,44,15,client_actif,1,web,NAQ,1547.0,1,610.38,auto,0,22,5.86,2024-12-08,"agence, app_mobile, email, telephone, web",0,0.0,,12818.0
CLI02820,25,13,client_inactif,1,app_mobile,PACA,3552.0,1,481.95,prevoyance,0,1,6.0,2023-07-24,app_mobile,0,0.0,,19278.0
CLI02821,42,8,client_inactif,2,web,NAQ,1602.0,1,815.86,"habitation, prevoyance",0,2,3.5,2024-02-02,"telephone, web",0,0.0,,18765.0
CLI02822,63,3,client_actif,2,agence,NAQ,4166.0,2,961.35,"auto, habitation",0,20,6.8,2024-11-27,"agence, app_mobile, web",0,0.0,,1923.0
CLI02823,21,24,client_actif,1,web,BFC,1673.0,1,271.04,habitation,0,21,6.1,2024-12-24,"agence, app_mobile, email, telephone, web",0,0.0,,11926.0
CLI02824,50,22,client_actif,1,agence,IDF,1925.0,1,502.68,prevoyance,0,19,6.58,2024-12-23,"agence, app_mobile, web",0,0.0,,7540.0
CLI02825,18,10,client_actif,2,telephone,PACA,3838.0,2,3693.91,"epargne, sante",1,21,7.1,2024-09-26,"agence, email, telephone",1,899.63,2023-05-03,173614.0
CLI02826,36,5,client_actif,3,web,PACA,2241.0,2,2745.35,"auto, epargne, habitation",4,16,6.0,2024-12-11,"app_mobile, email, telephone, web",4,12921.88,2024-10-24,79615.0
CLI02827,48,14,client_actif,1,telephone,ARA,3516.0,0,642.4,auto,0,19,5.95,2024-11-28,"agence, email, telephone, web",0,0.0,,10921.0
CLI02828,33,4,client_inactif,2,app_mobile,BFC,1798.0,1,2272.04,"epargne, habitation",1,3,7.33,2024-11-09,app_mobile,1,1073.55,2024-10-29,72705.0
CLI02829,31,10,client_actif,2,telephone,OCC,2551.0,2,2257.92,"epargne, prevoyance",1,23,6.78,2024-12-17,"agence, app_mobile, email, telephone, web",1,12996.78,2018-03-19,76769.0
CLI02830,70,24,résilié,4,web,ARA,3467.0,0,4485.61,"auto, epargne, habitation, sante",3,3,5.33,2024-10-24,"telephone, web",3,4390.21,2021-05-12,0.0
CLI02831,65,17,résilié,1,agence,ARA,2039.0,0,547.75,auto,2,1,9.0,2023-10-03,agence,2,12812.25,2023-01-12,0.0
CLI02832,22,12,prospect,1,app_mobile,ARA,3720.0,1,775.88,auto,0,4,7.0,2024-12-31,"agence, app_mobile, telephone",0,0.0,,33363.0
CLI02833,58,10,client_actif,2,agence,PACA,2476.0,1,2378.59,"epargne, habitation",2,17,7.35,2024-08-26,"agence, email, telephone, web",2,7499.49,2024-11-25,16650.0
CLI02834,43,13,résilié,3,agence,IDF,2908.0,0,2117.4,"auto, habitation, sante",1,3,6.67,2024-12-28,"agence, email",1,852.87,2024-11-12,46583.0
CLI02835,79,17,résilié,1,app_mobile,NAQ,1898.0,0,1968.41,epargne,0,1,3.0,2024-09-03,app_mobile,0,0.0,,0.0
CLI02836,45,24,prospect,2,telephone,PACA,2107.0,2,1394.31,"habitation, sante",0,5,7.4,2024-09-20,"agence, telephone, web",0,0.0,,27886.0
CLI02837,19,18,prospect,1,app_mobile,NAQ,2040.0,1,687.76,auto,0,1,8.0,2023-11-28,app_mobile,0,0.0,,31637.0
CLI02838,67,23,client_actif,1,web,NAQ,2252.0,1,2318.82,epargne,1,12,5.58,2024-09-26,"agence, email, web",1,49230.63,2010-02-13,0.0
CLI02839,23,14,résilié,2,agence,OCC,4192.0,0,953.24,"auto, habitation",4,2,7.0,2023-09-02,agence,4,21773.9,2023-12-05,40036.0
CLI02840,26,8,client_actif,1,agence,ARA,3809.0,1,1377.59,sante,0,8,7.62,2024-12-18,"agence, app_mobile, telephone",0,0.0,,53726.0
CLI02841,50,7,client_actif,3,app_mobile,OCC,3207.0,2,3467.9,"epargne, habitation, sante",2,9,6.11,2024-11-23,"agence, app_mobile, telephone, web",2,2442.46,2021-11-20,52018.0
CLI02842,58,19,client_inactif,2,app_mobile,ARA,2207.0,0,1385.3,"habitation, sante",0,2,6.0,2024-09-13,app_mobile,0,0.0,,9697.0
CLI02843,42,0,prospect,2,email,PACA,2042.0,2,1932.93,"auto, sante",2,4,4.5,2024-02-04,"agence, email",2,3344.37,2024-12-31,44457.0
CLI02844,65,3,client_actif,2,agence,NAQ,1927.0,2,2388.83,"epargne, habitation",0,22,6.27,2024-12-20,"agence, app_mobile, email, telephone, web",0,0.0,,0.0
CLI02845,30,13,client_actif,2,web,OCC,2527.0,1,1811.06,"prevoyance, sante",0,17,6.18,2024-11-04,"agence, app_mobile, email, telephone, web",0,0.0,,63387.0
CLI02846,26,24,client_inactif,1,web,BFC,3052.0,1,1037.97,sante,2,4,5.25,2024-06-30,"email, web",2,3146.71,2018-02-14,40481.0
CLI02847,70,1,client_actif,4,email,PACA,3353.0,4,2818.18,"auto, habitation, prevoyance, sante",3,13,6.38,2024-10-30,"email, telephone, web",3,32754.23,2024-09-15,0.0
CLI02848,30,15,client_actif,5,agence,PACA,2813.0,5,4700.67,"auto, epargne, habitation, prevoyance, sante",5,8,6.38,2024-11-29,"agence, app_mobile, email",5,28064.75,2024-11-07,164523.0
CLI02849,48,2,client_actif,1,telephone,BFC,3309.0,0,697.17,auto,1,21,6.86,2024-11-16,"app_mobile, email, telephone, web",1,4477.11,2024-03-21,11852.0
CLI02850,58,7,client_actif,1,web,ARA,3642.0,1,1364.36,sante,1,7,5.86,2024-09-16,"agence, app_mobile, email, web",1,132.81,2024-08-12,9551.0
CLI02851,28,5,prospect,1,agence,NAQ,2465.0,1,613.89,auto,0,7,5.71,2024-11-24,"agence, telephone, web",0,0.0,,22714.0
CLI02852,21,15,client_actif,3,agence,ARA,3789.0,2,2023.84,"auto, habitation, sante",3,6,6.67,2024-10-23,"agence, email, web",3,11451.08,2022-07-25,89049.0
CLI02853,51,23,client_actif,3,web,ARA,1915.0,2,2282.96,"auto, habitation, sante",0,5,6.0,2024-05-10,web,0,0.0,,31961.0
CLI02854,78,15,client_inactif,3,app_mobile,PACA,3328.0,0,2786.67,"epargne, habitation, prevoyance",1,2,5.5,2024-06-25,"agence, app_mobile",1,3815.01,2019-03-01,0.0
CLI02855,55,6,client_inactif,3,agence,ARA,2829.0,1,2849.71,"auto, epargne, prevoyance",1,1,5.0,2024-01-31,app_mobile,1,2158.09,2023-05-27,28497.0
CLI02856,63,12,client_actif,2,app_mobile,IDF,2958.0,2,1139.64,"auto, prevoyance",5,24,6.67,2024-12-04,"agence, app_mobile, email, telephone, web",5,38071.77,2023-10-15,2279.0
CLI02857,21,12,client_actif,2,telephone,BFC,2469.0,2,2896.28,"epargne, prevoyance",1,13,7.23,2024-12-28,"agence, app_mobile, telephone, web",1,17089.96,2014-06-22,127436.0
CLI02858,55,4,client_actif,3,telephone,BFC,3923.0,3,3795.08,"auto, epargne, sante",3,16,6.31,2024-12-09,"agence, app_mobile, telephone, web",3,27783.33,2024-12-30,37951.0
CLI02859,36,24,client_inactif,2,telephone,NAQ,2256.0,1,2906.71,"epargne, sante",1,2,7.0,2024-08-06,"email, web",1,2336.96,2016-09-10,84295.0
CLI02860,23,19,client_actif,2,telephone,BFC,4049.0,1,723.19,"habitation, prevoyance",5,10,6.9,2024-10-10,"agence, telephone",5,57579.91,2024-09-13,30374.0
CLI02861,51,21,client_actif,2,app_mobile,ARA,4055.0,1,2371.51,"auto, epargne",0,11,6.36,2024-12-07,"app_mobile, telephone, web",0,0.0,,33201.0
CLI02862,35,17,client_actif,2,app_mobile,ARA,3206.0,1,2386.96,"epargne, habitation",5,15,5.87,2024-12-27,"agence, app_mobile, email, telephone",5,154190.61,2021-12-01,71609.0
CLI02863,30,14,client_actif,2,telephone,OCC,2518.0,2,3333.47,"epargne, sante",4,14,6.43,2024-12-06,"agence, app_mobile, email, telephone",4,8280.25,2024-07-07,116671.0
CLI02864,58,17,client_actif,2,app_mobile,NAQ,2046.0,2,1671.03,"auto, sante",2,22,6.0,2024-12-20,"app_mobile, email, telephone",2,7286.16,2023-02-22,11697.0
CLI02865,40,1,client_actif,3,web,NAQ,1200.0,3,2296.73,"auto, habitation, sante",1,24,6.17,2024-11-15,"agence, app_mobile, email, telephone, web",1,474.7,2024-06-10,57418.0
CLI02866,36,9,prospect,2,app_mobile,BFC,3286.0,1,1479.0,"prevoyance, sante",3,6,6.83,2024-10-30,"app_mobile, email, telephone, web",3,9398.16,2024-03-12,42891.0
CLI02867,62,22,client_inactif,2,web,ARA,1800.0,1,655.36,"habitation, prevoyance",6,1,7.0,2023-07-25,email,6,50376.17,2024-06-21,1966.0
CLI02868,28,12,client_actif,3,agence,IDF,1926.0,2,2939.21,"auto, epargne, prevoyance",4,21,6.9,2024-11-29,"agence, app_mobile, email, telephone, web",4,11113.61,2023-08-27,108751.0
CLI02869,18,17,client_actif,2,web,OCC,3296.0,2,1080.58,"auto, prevoyance",0,5,6.6,2024-09-08,"email, telephone, web",0,0.0,,50787.0
CLI02870,41,14,client_actif,1,web,IDF,2413.0,1,425.61,prevoyance,0,20,6.0,2024-11-06,"agence, app_mobile, email, telephone, web",0,0.0,,10215.0
CLI02871,79,11,client_actif,1,email,ARA,2996.0,1,674.93,auto,1,23,6.48,2024-12-19,"app_mobile, email, telephone, web",1,6872.25,2022-07-25,0.0
CLI02872,71,14,client_actif,2,agence,NAQ,3215.0,2,1533.3,"prevoyance, sante",2,18,6.78,2024-12-12,"agence, app_mobile, email, telephone, web",2,4326.72,2024-11-24,0.0
CLI02873,24,12,client_actif,2,agence,NAQ,4244.0,2,1025.27,"auto, prevoyance",4,22,6.59,2024-10-15,"agence, app_mobile, email, telephone",4,12605.13,2024-07-21,42036.0
CLI02874,42,17,client_actif,5,agence,IDF,2979.0,3,4729.84,"auto, epargne, habitation, prevoyance, sante",8,23,6.61,2024-11-14,"agence, app_mobile, email, telephone, web",8,123175.66,2024-12-31,108786.0
CLI02875,38,14,client_actif,2,telephone,PACA,2305.0,2,1170.85,"auto, prevoyance",0,11,7.0,2024-11-21,"agence, app_mobile, telephone",0,0.0,,31613.0
CLI02876,32,24,client_actif,2,agence,ARA,2732.0,2,1531.75,"habitation, sante",0,9,7.33,2024-12-13,"agence, app_mobile, web",0,0.0,,50548.0
CLI02877,18,22,client_actif,1,app_mobile,NAQ,2280.0,1,497.13,prevoyance,0,16,6.88,2024-12-28,"app_mobile, email, telephone, web",0,0.0,,23365.0
CLI02878,29,10,client_inactif,1,email,BFC,4492.0,1,726.09,auto,3,4,5.25,2024-10-09,"email, telephone",3,10683.67,2024-07-15,26139.0
CLI02879,75,18,client_actif,3,web,PACA,3135.0,3,1424.32,"auto, habitation, prevoyance",3,18,6.22,2024-11-26,"agence, app_mobile, email, web",3,16861.54,2022-11-26,0.0
CLI02880,24,2,client_actif,1,telephone,NAQ,3326.0,1,505.96,prevoyance,0,17,6.94,2024-11-29,"agence, email, telephone",0,0.0,,20744.0
CLI02881,32,6,prospect,2,app_mobile,BFC,4017.0,2,2627.61,"epargne, prevoyance",2,2,7.0,2024-06-11,"agence, app_mobile",2,17716.63,2024-10-31,86711.0
CLI02882,38,20,client_actif,3,app_mobile,NAQ,2037.0,3,1965.13,"habitation, prevoyance, sante",3,14,5.93,2024-10-16,"agence, app_mobile, email, web",3,18667.13,2024-11-21,53059.0
CLI02883,36,13,client_actif,2,web,PACA,1516.0,2,2254.82,"epargne, habitation",1,24,6.17,2024-10-19,"agence, app_mobile, email, telephone, web",1,17503.1,2024-01-04,65390.0
CLI02884,77,13,client_actif,4,app_mobile,IDF,2780.0,4,3322.52,"auto, epargne, habitation, prevoyance",6,23,6.0,2024-09-19,"agence, app_mobile, email",6,92975.87,2024-09-15,0.0
CLI02885,46,21,client_inactif,2,agence,ARA,1519.0,1,1913.82,"epargne, habitation",1,2,9.0,2024-07-17,agence,1,49654.73,2015-05-28,36363.0
CLI02886,42,12,client_actif,1,email,PACA,2430.0,1,2016.79,epargne,2,18,5.67,2024-12-25,"app_mobile, email, telephone",2,68640.25,2019-11-28,46386.0
CLI02887,50,11,client_actif,4,email,PACA,1200.0,3,2602.62,"auto, habitation, prevoyance, sante",5,24,6.54,2024-12-25,"agence, app_mobile, email, telephone, web",5,18437.91,2024-10-25,39039.0
CLI02888,66,23,client_inactif,4,email,NAQ,1583.0,2,4238.92,"auto, epargne, prevoyance, sante",2,3,5.67,2024-08-26,"app_mobile, telephone, web",2,16157.42,2023-12-26,0.0
CLI02889,49,8,résilié,1,web,BFC,3901.0,0,1794.93,epargne,1,1,3.0,2024-08-22,web,1,12739.85,2020-09-20,28719.0
CLI02890,66,0,prospect,1,email,PACA,3164.0,1,2376.45,epargne,0,7,7.29,2024-11-20,email,0,0.0,,0.0
CLI02891,52,18,client_actif,1,app_mobile,ARA,4418.0,1,1156.33,sante,1,10,6.7,2024-09-16,"agence, app_mobile, email, telephone, web",1,1447.59,2020-05-21,15032.0
CLI02892,61,10,client_actif,1,telephone,IDF,2772.0,0,1209.65,sante,1,7,6.0,2024-12-22,"app_mobile, email, telephone, web",1,1145.87,2024-01-16,4839.0
CLI02893,55,22,prospect,5,web,BFC,2737.0,4,4895.74,"auto, epargne, habitation, prevoyance, sante",2,3,4.33,2024-04-08,"telephone, web",2,5658.56,2024-11-30,48957.0
CLI02894,43,21,client_actif,2,app_mobile,IDF,2994.0,1,1969.63,"auto, sante",1,12,6.42,2024-11-09,"agence, app_mobile, telephone, web",1,3794.08,2024-12-24,43332.0
CLI02895,28,22,prospect,2,email,IDF,6030.0,2,728.57,"habitation, prevoyance",3,2,7.0,2024-05-19,email,3,30351.03,2023-08-16,26957.0
CLI02896,52,23,client_inactif,4,telephone,ARA,3747.0,1,2352.59,"auto, habitation, prevoyance, sante",2,3,5.67,2024-11-22,telephone,2,19941.55,2022-03-13,30584.0
CLI02897,25,21,client_actif,2,agence,NAQ,2043.0,2,2359.75,"auto, epargne",4,6,7.0,2024-04-08,"agence, app_mobile, email, telephone",4,43232.18,2015-05-07,94390.0
CLI02898,63,18,prospect,1,agence,BFC,3167.0,1,692.17,auto,0,7,6.14,2024-10-31,agence,0,0.0,,1384.0
CLI02899,31,17,prospect,4,web,BFC,2937.0,3,2363.25,"auto, habitation, prevoyance, sante",5,1,5.0,2024-01-23,web,5,18017.39,2024-12-31,80350.0
CLI02900,27,11,client_inactif,3,agence,ARA,3449.0,2,3493.7,"auto, epargne, sante",3,2,7.5,2023-07-13,"agence, telephone",3,57217.5,2024-06-03,132761.0
CLI02901,19,22,client_actif,3,agence,BFC,4486.0,3,1823.81,"habitation, prevoyance, sante",4,17,6.41,2024-11-19,"agence, app_mobile, email, telephone",4,19491.57,2024-02-08,83895.0
CLI02902,63,0,client_actif,2,web,PACA,3329.0,1,809.11,"habitation, prevoyance",0,23,5.78,2024-12-26,"agence, app_mobile, telephone, web",0,0.0,,1618.0
CLI02903,26,18,client_actif,3,web,OCC,2814.0,3,2031.83,"auto, prevoyance, sante",5,11,5.82,2024-11-15,"app_mobile, email, web",5,19384.78,2019-06-23,79241.0
CLI02904,20,19,client_actif,1,web,OCC,4478.0,1,386.62,prevoyance,0,16,6.12,2024-12-22,"agence, app_mobile, email, telephone, web",0,0.0,,17398.0
CLI02905,38,16,client_actif,2,agence,OCC,1625.0,1,1551.55,"habitation, sante",2,7,6.71,2024-09-28,"agence, app_mobile, web",2,23828.55,2017-01-06,41892.0
CLI02906,43,4,prospect,5,web,IDF,2556.0,4,5042.84,"auto, epargne, habitation, prevoyance, sante",7,2,6.0,2024-07-16,"telephone, web",7,46794.11,2024-10-09,110942.0
CLI02907,25,2,client_actif,1,app_mobile,BFC,3611.0,1,1919.21,epargne,2,12,5.5,2024-12-15,"agence, app_mobile, email, telephone",2,74574.92,2024-08-01,76768.0
CLI02908,65,1,client_actif,3,app_mobile,ARA,2089.0,2,3473.03,"epargne, habitation, sante",0,20,7.05,2024-11-17,"app_mobile, email, telephone",0,0.0,,0.0
CLI02909,19,2,client_actif,2,app_mobile,BFC,2753.0,2,1331.18,"habitation, sante",1,21,5.86,2024-12-07,"agence, app_mobile, email, telephone, web",1,2297.01,2024-04-08,61234.0
CLI02910,23,7,client_actif,1,agence,ARA,2169.0,1,1050.25,sante,0,24,6.62,2024-12-08,"agence, app_mobile, email, telephone, web",0,0.0,,44110.0
CLI02911,45,15,client_actif,3,agence,NAQ,2765.0,3,4054.66,"epargne, prevoyance, sante",3,20,6.65,2024-11-24,"agence, email, web",3,91650.9,2024-09-01,81093.0
CLI02912,70,5,prospect,1,app_mobile,IDF,2170.0,0,1434.28,sante,2,6,5.33,2024-10-27,"app_mobile, telephone",2,948.59,2024-08-16,0.0
CLI02913,46,12,client_actif,2,app_mobile,PACA,2871.0,1,1364.55,"habitation, sante",1,9,6.11,2024-10-10,"app_mobile, email",1,2455.2,2015-09-21,25926.0
CLI02914,43,22,client_actif,1,app_mobile,OCC,2503.0,1,715.16,auto,0,16,5.06,2024-08-05,"agence, app_mobile, email, telephone, web",0,0.0,,15734.0
CLI02915,42,21,résilié,4,telephone,OCC,3995.0,0,3673.94,"auto, epargne, habitation, prevoyance",4,2,6.5,2023-10-01,"agence, telephone",4,66642.93,2024-09-03,84501.0
CLI02916,29,21,client_actif,1,web,BFC,3147.0,1,1975.43,epargne,0,22,6.18,2024-12-18,"app_mobile, email, telephone, web",0,0.0,,71115.0
CLI02917,22,15,client_actif,1,web,IDF,3464.0,0,1172.45,sante,0,9,6.22,2024-10-21,"app_mobile, email, web",0,0.0,,50415.0
CLI02918,51,15,client_actif,1,agence,OCC,2930.0,1,230.27,habitation,0,12,6.83,2024-12-09,"agence, email",0,0.0,,3224.0
CLI02919,65,2,résilié,4,app_mobile,BFC,2409.0,0,3953.59,"auto, epargne, prevoyance, sante",2,3,4.0,2024-08-14,"app_mobile, telephone",2,44986.06,2023-09-03,0.0
CLI02920,54,12,client_inactif,3,telephone,NAQ,3101.0,1,3632.87,"auto, epargne, sante",3,2,6.5,2024-06-18,"telephone, web",3,103512.04,2019-07-26,39962.0
CLI02921,32,13,client_actif,3,web,BFC,2983.0,2,2191.68,"auto, prevoyance, sante",3,13,7.08,2024-12-08,"agence, app_mobile, email, telephone, web",3,8500.02,2024-07-16,72325.0
CLI02922,61,7,client_actif,2,agence,ARA,1200.0,2,1943.04,"auto, sante",0,17,6.24,2024-11-19,"agence, app_mobile, email, telephone",0,0.0,,7772.0
CLI02923,53,11,client_actif,2,web,OCC,2830.0,1,2026.11,"epargne, habitation",0,12,5.0,2024-11-30,"app_mobile, email, telephone, web",0,0.0,,24313.0
CLI02924,32,22,client_actif,1,app_mobile,OCC,3405.0,0,484.99,prevoyance,0,7,5.43,2024-12-16,"app_mobile, email, web",0,0.0,,16005.0
CLI02925,60,22,client_inactif,2,web,NAQ,2156.0,1,1156.23,"auto, prevoyance",0,3,7.0,2024-08-11,"agence, telephone, web",0,0.0,,5781.0
CLI02926,65,21,client_actif,1,telephone,PACA,3581.0,1,328.23,habitation,1,18,5.72,2024-10-18,"agence, app_mobile, email, telephone, web",1,4873.93,2024-11-07,0.0
CLI02927,40,20,prospect,5,email,BFC,3120.0,3,3899.23,"auto, epargne, habitation, prevoyance, sante",6,5,6.4,2024-04-20,"app_mobile, email, telephone",6,13018.39,2020-01-01,97481.0
CLI02928,23,7,client_inactif,3,app_mobile,PACA,2443.0,1,4052.73,"epargne, habitation, sante",1,1,7.0,2023-10-07,app_mobile,1,1649.81,2022-03-23,170215.0
CLI02929,63,20,client_inactif,2,telephone,BFC,3288.0,0,1755.89,"auto, sante",0,1,8.0,2024-08-01,telephone,0,0.0,,3512.0
CLI02930,67,24,client_actif,1,agence,NAQ,2468.0,1,393.61,prevoyance,0,19,6.79,2024-11-16,"agence, app_mobile, telephone, web",0,0.0,,0.0
CLI02931,61,8,client_actif,3,email,PACA,3049.0,3,3239.51,"auto, epargne, habitation",4,13,5.46,2024-10-05,"app_mobile, email, telephone, web",4,53889.68,2024-12-07,12958.0
CLI02932,76,0,client_actif,1,telephone,IDF,2566.0,1,237.98,habitation,0,5,7.6,2024-08-13,telephone,0,0.0,,0.0
CLI02933,60,5,client_inactif,1,web,NAQ,3294.0,1,646.53,auto,2,4,5.0,2024-10-10,web,2,4897.06,2024-10-11,3233.0
CLI02934,62,22,client_inactif,1,agence,BFC,4012.0,0,395.67,prevoyance,1,4,8.25,2024-07-13,agence,1,4745.21,2022-12-02,1187.0
CLI02935,38,18,client_actif,2,app_mobile,ARA,2407.0,1,1706.25,"prevoyance, sante",2,5,5.6,2024-12-08,"app_mobile, telephone",2,3493.35,2017-03-22,46069.0
CLI02936,40,22,client_actif,3,web,ARA,3612.0,3,3009.91,"auto, epargne, prevoyance",2,22,5.77,2024-11-13,"agence, email, telephone, web",2,59450.95,2022-06-22,75248.0
CLI02937,60,10,client_inactif,1,web,ARA,2531.0,0,367.66,prevoyance,0,3,5.0,2024-07-13,"agence, email, web",0,0.0,,1838.0
CLI02938,72,10,client_actif,1,telephone,BFC,2538.0,1,1821.1,epargne,2,10,6.5,2024-12-30,"email, telephone",2,30958.2,2024-07-19,0.0
CLI02939,33,22,client_actif,2,telephone,OCC,2444.0,2,1182.47,"auto, prevoyance",2,23,6.52,2024-12-10,"agence, app_mobile, telephone, web",2,5893.89,2022-07-04,37839.0
CLI02940,64,12,client_inactif,3,agence,NAQ,1281.0,2,3752.86,"epargne, habitation, sante",2,1,7.0,2024-10-09,agence,2,48467.08,2024-05-08,3753.0
CLI02941,70,10,client_actif,1,email,NAQ,3250.0,1,658.47,auto,1,9,5.56,2024-08-21,email,1,1854.4,2024-04-26,0.0
CLI02942,77,17,client_actif,1,telephone,PACA,3056.0,1,529.74,prevoyance,3,10,8.3,2024-10-23,"app_mobile, telephone, web",3,33488.16,2019-10-29,0.0
CLI02943,32,22,client_inactif,4,web,NAQ,2947.0,3,4226.47,"epargne, habitation, prevoyance, sante",1,4,6.25,2024-12-29,"agence, web",1,26138.56,2019-04-19,139474.0
CLI02944,42,14,client_inactif,5,web,NAQ,4199.0,3,4398.31,"auto, epargne, habitation, prevoyance, sante",2,1,4.0,2024-07-14,web,2,21398.01,2024-11-13,101161.0
CLI02945,53,0,client_actif,5,web,PACA,4298.0,3,4783.75,"auto, epargne, habitation, prevoyance, sante",3,24,6.54,2024-12-26,"agence, email, telephone, web",3,63488.22,2024-12-31,57405.0
CLI02946,28,20,client_actif,3,web,NAQ,3977.0,3,2075.75,"auto, prevoyance, sante",2,7,7.0,2024-11-08,web,2,2671.39,2020-03-16,76803.0
CLI02947,68,24,client_actif,1,web,NAQ,2588.0,1,730.21,auto,0,14,6.07,2024-12-22,"app_mobile, web",0,0.0,,0.0
CLI02948,32,6,client_actif,1,app_mobile,IDF,2543.0,1,1127.35,sante,1,10,5.3,2024-12-29,"agence, app_mobile, email",1,1273.16,2021-03-11,37203.0
CLI02949,21,22,client_actif,1,telephone,BFC,1884.0,1,2276.65,epargne,0,24,7.67,2024-11-08,"agence, app_mobile, email, telephone, web",0,0.0,,100173.0
CLI02950,38,12,client_inactif,1,telephone,PACA,2856.0,1,2004.74,epargne,2,4,6.75,2024-12-12,"agence, telephone",2,53556.78,2024-11-30,54128.0
