client_id,age,anciennete_ans,statut,nb_produits,canal_principal,region,revenu_mensuel
CLI02899,31,17,prospect,4,web,BFC,2937.0
CLI02900,27,11,client_inactif,3,agence,ARA,3449.0
CLI02901,19,22,client_actif,3,agence,BFC,4486.0
CLI02902,63,0,client_actif,2,web,PACA,3329.0
CLI02903,26,18,client_actif,3,web,OCC,2466.0
CLI02904,20,19,client_actif,1,web,OCC,4478.0
CLI02905,38,16,client_actif,2,agence,OCC,1625.0
CLI02906,43,4,prospect,5,web,IDF,2556.0
CLI02907,25,2,client_actif,1,app_mobile,BFC,3611.0
CLI02908,65,1,client_actif,3,app_mobile,ARA,2089.0
CLI02909,19,2,client_actif,2,app_mobile,BFC,2753.0
CLI02910,23,7,client_actif,1,agence,ARA,2169.0
CLI02911,45,15,client_actif,3,agence,BFC,2765.0
CLI02912,70,5,prospect,1,app_mobile,IDF,2170.0
CLI02913,46,12,client_actif,2,app_mobile,PACA,2871.0
CLI02914,43,22,client_actif,1,app_mobile,OCC,2503.0
CLI02915,42,21,résilié,4,telephone,OCC,3995.0
CLI02916,29,21,client_actif,1,web,BFC,3147.0
CLI02917,22,15,client_actif,1,web,IDF,3464.0
CLI02918,51,15,client_actif,1,agence,OCC,2930.0
CLI02919,65,2,résilié,4,app_mobile,BFC,2409.0
CLI02920,54,12,client_inactif,3,telephone,NAQ,3101.0
CLI02921,32,13,client_actif,3,web,BFC,2983.0
CLI02922,61,7,client_actif,2,agence,ARA,1200.0
CLI02923,53,11,client_actif,2,web,OCC,2830.0
CLI02924,32,22,client_actif,1,app_mobile,OCC,3405.0
CLI02925,60,22,client_inactif,2,web,NAQ,2156.0
CLI02926,65,21,client_actif,1,telephone,PACA,3581.0
CLI02927,40,20,prospect,5,email,BFC,3120.0
CLI02928,23,7,client_inactif,3,app_mobile,PACA,2443.0
CLI02929,63,20,client_inactif,2,telephone,BFC,3288.0
CLI02930,67,24,client_actif,1,agence,NAQ,2468.0
CLI02931,61,8,client_actif,3,email,PACA,3049.0
CLI02932,76,0,client_actif,1,telephone,IDF,2566.0
CLI02933,60,5,client_inactif,1,web,NAQ,3294.0
CLI02934,62,22,client_inactif,1,agence,BFC,4012.0
CLI02935,38,18,client_actif,2,app_mobile,ARA,2407.0
CLI02936,40,22,client_actif,3,web,ARA,3612.0
CLI02937,60,10,client_inactif,1,web,ARA,2531.0
CLI02938,72,10,client_actif,1,telephone,BFC,2538.0
CLI02939,33,22,client_actif,2,telephone,OCC,2444.0
CLI02940,64,12,client_inactif,3,agence,NAQ,1281.0
CLI02941,70,10,client_actif,1,email,NAQ,3250.0
CLI02942,77,17,client_actif,1,telephone,PACA,3056.0
CLI02943,32,22,client_inactif,4,web,NAQ,2947.0
CLI02944,42,14,client_inactif,5,web,NAQ,4199.0
CLI02945,53,0,client_actif,5,web,PACA,4298.0
CLI02946,28,20,client_actif,3,web,NAQ,3977.0
CLI02947,68,24,client_actif,1,web,NAQ,2588.0
CLI02948,32,6,client_actif,1,app_mobile,IDF,2543.0
CLI02949,21,22,client_actif,1,telephone,BFC,1884.0
CLI02950,38,12,client_inactif,1,telephone,PACA,2856.0
CLI02951,30,11,client_actif,5,agence,IDF,2807.0
CLI02952,39,17,client_actif,3,telephone,OCC,3285.0
CLI02953,36,23,client_actif,3,app_mobile,PACA,1838.0
CLI02954,51,18,résilié,1,telephone,BFC,2463.0
CLI02955,31,14,client_actif,4,app_mobile,NAQ,1275.0
CLI02956,78,7,prospect,3,web,NAQ,2156.0
CLI02957,21,18,prospect,1,telephone,IDF,3603.0
CLI02958,65,9,client_actif,4,app_mobile,IDF,1809.0
CLI02959,70,6,client_actif,1,app_mobile,OCC,4370.0
CLI02960,69,17,client_actif,1,web,OCC,3708.0
CLI02961,63,15,client_actif,3,agence,BFC,3251.0
CLI02962,44,19,prospect,3,email,NAQ,4000.0
CLI02963,46,5,client_actif,1,web,ARA,2691.0
CLI02964,64,8,client_actif,1,telephone,OCC,2136.0
CLI02965,45,20,prospect,5,web,NAQ,2714.0
CLI02966,52,12,prospect,3,app_mobile,OCC,1253.0
CLI02967,25,24,prospect,3,web,PACA,3872.0
CLI02968,33,20,prospect,1,agence,IDF,2486.0
CLI02969,59,7,client_actif,1,web,NAQ,2120.0
CLI02970,53,15,client_actif,1,app_mobile,OCC,2224.0
CLI02971,47,12,client_actif,1,web,IDF,2815.0
CLI02972,35,12,client_actif,1,web,ARA,2908.0
CLI02973,19,16,résilié,1,agence,OCC,2669.0
CLI02974,66,22,client_inactif,2,web,NAQ,2665.0
CLI02975,30,19,client_actif,1,web,PACA,3295.0
CLI02976,21,4,client_actif,3,web,IDF,1811.0
CLI02977,43,21,client_actif,1,app_mobile,IDF,3003.0
CLI02978,42,20,client_actif,2,agence,PACA,2514.0
CLI02979,47,16,prospect,1,web,NAQ,1200.0
CLI02980,28,8,client_actif,2,web,BFC,1825.0
CLI02981,24,1,client_actif,1,app_mobile,ARA,2087.0
CLI02982,48,24,client_inactif,5,web,BFC,4303.0
CLI02983,61,17,client_actif,3,telephone,PACA,3207.0
CLI02984,27,8,client_inactif,2,agence,ARA,3044.0
CLI02985,56,5,client_inactif,1,agence,NAQ,2362.0
CLI02986,30,10,prospect,2,web,OCC,2339.0
CLI02987,48,24,client_actif,3,agence,OCC,1735.0
CLI02988,24,5,client_actif,1,telephone,BFC,2506.0
CLI02989,73,5,client_actif,2,app_mobile,NAQ,4038.0
CLI02990,66,12,client_actif,3,agence,ARA,1614.0
CLI02991,59,10,client_actif,3,agence,BFC,2272.0
CLI02992,78,13,client_actif,3,app_mobile,PACA,3634.0
CLI02993,59,1,résilié,4,web,BFC,3631.0
CLI02994,73,7,prospect,4,agence,NAQ,2152.0
CLI02995,53,2,résilié,2,web,NAQ,3847.0
CLI02996,37,22,client_actif,2,agence,OCC,2409.0
CLI02997,21,20,client_inactif,3,telephone,PACA,1766.0
CLI02998,71,2,client_actif,3,telephone,OCC,4148.0
CLI02999,24,0,prospect,5,app_mobile,ARA,2883.0
CLI03000,71,23,client_inactif,1,web,ARA,2649.0
CLI03001,18,18,client_actif,2,web,IDF,2957.0
CLI03002,61,17,client_actif,1,agence,NAQ,1927.0
CLI03003,73,16,client_actif,1,telephone,PACA,2294.0
CLI03004,62,19,client_actif,1,agence,PACA,4093.0
CLI03005,59,23,client_actif,3,web,OCC,4473.0
CLI03006,64,12,client_inactif,1,telephone,BFC,1798.0
CLI03007,76,2,prospect,3,email,BFC,2450.0
CLI03008,30,0,client_actif,3,app_mobile,OCC,2804.0
CLI03009,72,3,client_inactif,1,app_mobile,BFC,2981.0
CLI03010,39,24,prospect,1,agence,PACA,1945.0
CLI03011,71,12,prospect,2,agence,OCC,3385.0
CLI03012,38,16,client_inactif,3,email,BFC,3453.0
CLI03013,39,10,client_actif,4,web,IDF,3565.0
CLI03014,45,1,client_actif,4,app_mobile,NAQ,3477.0
CLI03015,26,24,prospect,5,agence,IDF,2873.0
CLI03016,43,15,client_actif,2,telephone,BFC,3692.0
CLI03017,26,1,prospect,4,telephone,ARA,3290.0
CLI03018,32,18,client_actif,3,email,PACA,1465.0
CLI03019,27,22,client_inactif,4,app_mobile,IDF,1471.0
CLI03020,41,18,client_actif,1,telephone,IDF,3078.0
CLI03021,75,24,client_actif,5,app_mobile,OCC,3957.0
CLI03022,74,15,résilié,2,app_mobile,OCC,3201.0
CLI03023,78,21,client_actif,3,web,OCC,3329.0
CLI03024,59,18,client_inactif,1,telephone,BFC,1847.0
CLI03025,25,8,client_actif,2,email,ARA,2861.0
CLI03026,41,0,client_inactif,1,web,IDF,3828.0
CLI03027,33,9,prospect,1,web,NAQ,3201.0
CLI03028,66,18,prospect,1,telephone,OCC,2894.0
CLI03029,43,0,client_actif,3,agence,ARA,3335.0
CLI03030,44,1,client_actif,1,email,BFC,3004.0
CLI03031,54,15,client_inactif,1,web,ARA,3857.0
CLI03032,21,11,client_actif,1,web,OCC,3003.0
CLI03033,67,7,client_actif,2,app_mobile,PACA,2772.0
CLI03034,41,22,client_inactif,1,web,IDF,1857.0
CLI03035,36,17,client_actif,1,web,OCC,3893.0
CLI03036,53,1,client_actif,2,web,NAQ,1954.0
CLI03037,77,24,client_actif,3,web,IDF,3014.0
CLI03038,56,12,client_actif,1,web,ARA,3521.0
CLI03039,27,5,prospect,1,email,NAQ,4410.0
CLI03040,42,20,résilié,1,web,IDF,3004.0
CLI03041,35,5,prospect,5,app_mobile,NAQ,4052.0
CLI03042,36,8,prospect,2,telephone,ARA,2825.0
CLI03043,53,15,client_inactif,2,agence,OCC,2296.0
CLI03044,27,10,client_actif,1,agence,NAQ,5290.0
CLI03045,50,6,client_actif,2,agence,OCC,1704.0
CLI03046,72,9,client_actif,1,telephone,ARA,5429.0
CLI03047,67,9,client_actif,1,telephone,ARA,4266.0
CLI03048,22,24,client_actif,2,agence,NAQ,2283.0
CLI03049,64,19,client_actif,2,telephone,NAQ,3385.0
CLI03050,66,17,client_actif,1,app_mobile,ARA,1542.0
CLI03051,52,23,client_inactif,3,web,NAQ,3334.0
CLI03052,61,19,client_actif,5,telephone,NAQ,3090.0
CLI03053,51,8,résilié,2,app_mobile,NAQ,3580.0
CLI03054,50,14,prospect,2,telephone,BFC,2436.0
CLI03055,72,3,client_actif,5,web,NAQ,2943.0
CLI03056,38,7,client_actif,3,app_mobile,IDF,3229.0
CLI03057,34,8,résilié,2,telephone,ARA,2360.0
CLI03058,39,12,prospect,3,web,ARA,4065.0
CLI03059,65,8,client_actif,1,telephone,PACA,2917.0
CLI03060,54,3,client_inactif,2,email,OCC,3110.0
CLI03061,32,16,client_actif,1,telephone,PACA,2050.0
CLI03062,52,15,client_inactif,1,app_mobile,NAQ,1314.0
CLI03063,45,14,prospect,2,agence,NAQ,1588.0
CLI03064,24,2,client_inactif,1,telephone,IDF,3337.0
CLI03065,49,24,résilié,3,agence,IDF,2089.0
CLI03066,28,19,client_actif,2,agence,IDF,3456.0
CLI03067,27,4,client_actif,2,email,IDF,4289.0
CLI03068,26,22,prospect,1,agence,IDF,3494.0
CLI03069,31,4,résilié,1,email,IDF,3184.0
CLI03070,30,19,client_actif,2,web,IDF,3390.0
CLI03071,78,14,prospect,5,web,IDF,3794.0
CLI03072,74,17,client_actif,1,app_mobile,BFC,3081.0
CLI03073,79,14,client_actif,1,app_mobile,IDF,3397.0
CLI03074,42,1,prospect,4,agence,ARA,2291.0
CLI03075,19,12,client_actif,1,web,IDF,1921.0
CLI03076,52,3,prospect,4,email,OCC,2345.0
CLI03077,24,9,client_actif,2,web,IDF,2506.0
CLI03078,38,12,client_actif,2,app_mobile,BFC,2470.0
CLI03079,35,9,client_actif,1,web,NAQ,3832.0
CLI03080,20,8,client_inactif,1,app_mobile,BFC,1200.0
CLI03081,59,7,client_inactif,1,web,BFC,2608.0
CLI03082,71,2,client_actif,4,web,NAQ,3469.0
CLI03083,78,15,prospect,3,agence,IDF,3436.0
CLI03084,56,13,client_actif,3,web,IDF,2063.0
CLI03085,58,8,client_actif,3,web,NAQ,4365.0
CLI03086,66,20,client_actif,1,agence,OCC,1555.0
CLI03087,28,10,client_actif,2,web,PACA,2485.0
CLI03088,56,2,client_actif,2,app_mobile,ARA,2521.0
CLI03089,41,4,résilié,3,web,NAQ,2512.0
CLI03090,77,9,prospect,1,web,IDF,4024.0
CLI03091,63,12,client_actif,2,agence,ARA,2814.0
CLI03092,36,3,prospect,4,web,IDF,3088.0
CLI03093,21,23,résilié,2,telephone,PACA,3591.0
CLI03094,43,12,prospect,1,telephone,PACA,2224.0
CLI03095,55,11,prospect,2,web,NAQ,2661.0
CLI03096,59,4,client_actif,1,email,ARA,4308.0
CLI03097,49,9,client_actif,3,web,BFC,3140.0
CLI03098,56,23,client_actif,5,web,ARA,1815.0
CLI03099,62,8,client_actif,2,web,BFC,2029.0
CLI03100,63,19,client_actif,2,app_mobile,PACA,3603.0
CLI03101,53,6,prospect,3,agence,IDF,1783.0
CLI03102,57,1,client_actif,1,web,BFC,2374.0
CLI03103,54,21,client_inactif,1,telephone,BFC,2983.0
CLI03104,50,23,client_actif,4,agence,NAQ,2812.0
CLI03105,53,22,client_inactif,3,app_mobile,OCC,4135.0
CLI03106,20,6,client_actif,1,agence,PACA,1200.0
CLI03107,26,7,client_actif,1,telephone,BFC,3234.0
CLI03108,25,6,prospect,3,web,PACA,2546.0
CLI03109,50,20,client_actif,3,web,NAQ,3985.0
CLI03110,76,22,client_inactif,3,app_mobile,IDF,2588.0
CLI03111,23,13,résilié,1,app_mobile,ARA,2614.0
CLI03112,58,18,client_actif,4,app_mobile,PACA,2796.0
CLI03113,56,4,prospect,2,web,NAQ,2205.0
CLI03114,21,22,prospect,3,agence,NAQ,2268.0
CLI03115,30,24,client_actif,2,agence,NAQ,2666.0
CLI03116,66,17,client_actif,1,app_mobile,ARA,4280.0
CLI03117,77,19,prospect,5,web,PACA,2358.0
CLI03118,19,11,résilié,1,app_mobile,BFC,2181.0
CLI03119,77,22,client_actif,1,app_mobile,NAQ,2440.0
CLI03120,22,16,résilié,3,app_mobile,ARA,2803.0
CLI03121,61,12,client_inactif,2,telephone,IDF,4413.0
CLI03122,44,1,client_inactif,3,app_mobile,OCC,2113.0
CLI03123,49,24,client_actif,2,web,PACA,5049.0
CLI03124,38,12,client_actif,2,app_mobile,ARA,3207.0
CLI03125,25,6,client_actif,4,telephone,OCC,1900.0
CLI03126,55,9,client_actif,1,agence,OCC,2307.0
CLI03127,25,22,client_actif,4,app_mobile,ARA,1200.0
CLI03128,67,5,résilié,1,web,BFC,2896.0
CLI03129,20,2,client_inactif,3,app_mobile,BFC,3746.0
CLI03130,71,2,client_inactif,1,app_mobile,ARA,2828.0
CLI03131,61,17,client_inactif,2,email,ARA,3523.0
CLI03132,78,10,client_actif,4,agence,NAQ,3186.0
CLI03133,75,21,prospect,2,agence,IDF,3889.0
CLI03134,20,19,client_actif,3,app_mobile,BFC,1918.0
CLI03135,39,4,client_actif,3,app_mobile,NAQ,3595.0
CLI03136,23,18,client_inactif,3,telephone,OCC,4498.0
CLI03137,19,21,client_actif,4,app_mobile,OCC,5109.0
CLI03138,40,18,client_actif,2,email,OCC,4078.0
CLI03139,61,14,client_actif,1,app_mobile,ARA,2954.0
CLI03140,19,15,prospect,1,web,PACA,1931.0
CLI03141,55,23,client_actif,1,agence,NAQ,2065.0
CLI03142,34,8,client_inactif,1,web,PACA,2644.0
CLI03143,52,3,client_actif,2,web,IDF,4474.0
CLI03144,51,14,client_actif,1,app_mobile,IDF,2323.0
CLI03145,40,24,client_actif,1,agence,NAQ,2962.0
CLI03146,47,11,client_actif,1,app_mobile,OCC,3647.0
CLI03147,69,22,prospect,3,web,BFC,1200.0
CLI03148,25,2,résilié,2,agence,IDF,1843.0
CLI03149,39,22,client_actif,2,app_mobile,PACA,4558.0
CLI03150,61,13,client_actif,4,telephone,PACA,3739.0
CLI03151,75,16,client_actif,1,app_mobile,BFC,3745.0
CLI03152,53,18,client_actif,5,agence,ARA,1954.0
CLI03153,22,5,client_actif,2,web,OCC,4106.0
CLI03154,30,3,client_actif,1,agence,ARA,2065.0
CLI03155,46,6,prospect,3,agence,NAQ,2882.0
CLI03156,48,18,client_inactif,3,telephone,IDF,3425.0
CLI03157,64,16,client_actif,2,web,BFC,3550.0
CLI03158,74,24,client_actif,4,app_mobile,BFC,3244.0
CLI03159,72,15,client_actif,1,agence,BFC,2619.0
CLI03160,33,14,client_actif,1,web,ARA,1200.0
CLI03161,59,21,client_inactif,1,app_mobile,ARA,2874.0
CLI03162,79,7,résilié,1,telephone,NAQ,1200.0
CLI03163,47,18,client_actif,1,app_mobile,PACA,3311.0
CLI03164,74,7,client_inactif,4,email,PACA,1919.0
CLI03165,72,17,client_inactif,1,web,NAQ,2656.0
CLI03166,33,15,résilié,2,agence,BFC,2340.0
CLI03167,29,19,client_actif,2,app_mobile,PACA,3309.0
CLI03168,34,18,client_actif,4,app_mobile,NAQ,2089.0
CLI03169,33,9,client_actif,5,email,PACA,3031.0
CLI03170,29,16,client_inactif,3,web,NAQ,2966.0
CLI03171,25,12,prospect,5,telephone,PACA,2859.0
CLI03172,37,12,client_actif,3,agence,BFC,3153.0
CLI03173,20,6,client_actif,5,web,ARA,1718.0
CLI03174,33,9,client_actif,3,telephone,ARA,1751.0
CLI03175,47,1,client_actif,1,app_mobile,BFC,4090.0
CLI03176,62,3,client_inactif,2,telephone,PACA,1414.0
CLI03177,40,24,client_actif,2,app_mobile,BFC,4750.0
CLI03178,45,5,client_inactif,2,telephone,NAQ,2676.0
CLI03179,68,23,client_actif,1,agence,ARA,2035.0
CLI03180,57,17,client_actif,2,web,IDF,3575.0
CLI03181,71,22,client_actif,4,agence,PACA,2294.0
CLI03182,22,5,prospect,1,web,IDF,3104.0
CLI03183,37,24,client_actif,3,app_mobile,IDF,3919.0
CLI03184,57,22,client_actif,3,web,OCC,3442.0
CLI03185,73,16,client_actif,5,web,IDF,3184.0
CLI03186,61,13,client_inactif,4,web,IDF,3389.0
CLI03187,18,23,client_actif,3,app_mobile,BFC,2836.0
CLI03188,74,10,prospect,2,app_mobile,OCC,3530.0
CLI03189,47,18,prospect,1,app_mobile,OCC,1834.0
CLI03190,38,1,client_actif,2,web,OCC,4113.0
CLI03191,37,2,client_actif,3,agence,NAQ,2659.0
CLI03192,23,10,prospect,4,agence,OCC,2959.0
CLI03193,39,5,client_actif,3,app_mobile,BFC,2518.0
CLI03194,35,13,client_actif,1,telephone,NAQ,3345.0
CLI03195,25,18,client_actif,2,agence,PACA,3749.0
CLI03196,56,15,client_inactif,1,agence,NAQ,1907.0
CLI03197,49,20,client_actif,1,web,PACA,2738.0
CLI03198,50,21,client_actif,1,web,OCC,2953.0
CLI03199,70,23,client_inactif,1,telephone,OCC,3193.0
CLI03200,33,6,client_actif,3,telephone,PACA,2538.0
CLI03201,29,7,client_actif,1,web,ARA,2411.0
CLI03202,55,18,client_actif,1,app_mobile,BFC,3597.0
CLI03203,69,19,prospect,5,agence,NAQ,3258.0
CLI03204,51,15,client_actif,2,agence,BFC,2994.0
CLI03205,78,21,client_actif,1,telephone,BFC,3924.0
CLI03206,31,6,résilié,1,web,IDF,1596.0
CLI03207,53,8,client_inactif,1,app_mobile,OCC,3519.0
CLI03208,50,12,client_actif,1,web,NAQ,3136.0
CLI03209,40,0,client_actif,1,app_mobile,BFC,1491.0
CLI03210,67,7,client_actif,2,web,NAQ,3850.0
CLI03211,62,23,client_actif,1,telephone,BFC,3331.0
CLI03212,19,21,client_actif,2,app_mobile,OCC,3451.0
CLI03213,58,3,client_actif,4,telephone,BFC,2527.0
CLI03214,38,2,client_actif,2,web,PACA,3486.0
CLI03215,19,2,client_actif,4,web,OCC,2142.0
CLI03216,44,21,résilié,2,web,NAQ,1589.0
CLI03217,74,12,prospect,2,app_mobile,ARA,2788.0
CLI03218,26,7,résilié,3,telephone,BFC,3408.0
CLI03219,18,6,résilié,1,app_mobile,PACA,3713.0
CLI03220,28,0,client_actif,1,web,OCC,2936.0
CLI03221,20,15,client_inactif,3,web,IDF,2866.0
CLI03222,69,5,client_actif,2,web,OCC,3713.0
CLI03223,79,6,client_actif,3,agence,NAQ,2499.0
CLI03224,40,11,client_actif,4,app_mobile,NAQ,2294.0
CLI03225,43,22,client_actif,2,agence,IDF,4256.0
CLI03226,21,8,client_actif,2,agence,PACA,2550.0
CLI03227,35,10,client_actif,2,web,NAQ,3625.0
CLI03228,72,9,client_actif,5,web,PACA,4024.0
CLI03229,23,20,client_actif,3,agence,PACA,2989.0
CLI03230,52,0,client_actif,4,agence,OCC,3037.0
CLI03231,39,17,prospect,1,app_mobile,PACA,4418.0
CLI03232,60,3,prospect,3,web,BFC,1623.0
CLI03233,32,4,client_actif,1,web,NAQ,1608.0
CLI03234,39,8,prospect,1,web,NAQ,3534.0
CLI03235,77,16,prospect,4,web,ARA,2432.0
CLI03236,54,2,client_inactif,1,web,PACA,3575.0
CLI03237,69,15,prospect,5,app_mobile,ARA,2749.0
CLI03238,59,4,client_actif,1,web,OCC,3549.0
CLI03239,29,15,client_actif,3,web,ARA,2007.0
CLI03240,64,2,client_inactif,1,telephone,PACA,3352.0
CLI03241,66,19,client_actif,2,app_mobile,NAQ,2349.0
CLI03242,59,14,client_actif,1,telephone,OCC,3448.0
CLI03243,55,2,client_actif,2,web,PACA,4928.0
CLI03244,35,19,client_actif,1,agence,OCC,2076.0
CLI03245,62,13,client_actif,3,web,IDF,2481.0
CLI03246,52,15,prospect,1,agence,PACA,2685.0
CLI03247,47,16,résilié,1,web,IDF,3090.0
CLI03248,41,23,client_actif,1,web,ARA,1200.0
CLI03249,59,19,client_actif,2,telephone,PACA,2830.0
CLI03250,47,22,client_inactif,3,app_mobile,IDF,2603.0
CLI03251,31,17,client_actif,4,telephone,BFC,2610.0
CLI03252,23,17,client_inactif,1,web,NAQ,3065.0
CLI03253,20,21,client_actif,2,web,ARA,3119.0
CLI03254,33,13,client_inactif,3,app_mobile,PACA,3105.0
CLI03255,24,17,prospect,1,agence,PACA,1831.0
CLI03256,69,14,client_inactif,2,app_mobile,NAQ,2575.0
CLI03257,31,14,client_inactif,2,telephone,NAQ,2537.0
CLI03258,26,5,client_actif,1,web,IDF,3275.0
CLI03259,32,14,prospect,1,agence,IDF,1931.0
CLI03260,38,17,client_actif,1,web,IDF,2974.0
CLI03261,52,3,résilié,2,web,OCC,4248.0
CLI03262,19,22,client_actif,1,app_mobile,ARA,1200.0
CLI03263,44,7,client_actif,1,app_mobile,PACA,2647.0
CLI03264,19,14,prospect,1,web,ARA,1200.0
CLI03265,52,2,client_actif,1,web,NAQ,2800.0
CLI03266,35,14,client_actif,1,app_mobile,BFC,3552.0
CLI03267,31,12,résilié,4,app_mobile,ARA,2340.0
CLI03268,37,8,client_actif,1,web,ARA,3633.0
CLI03269,35,1,client_inactif,3,web,IDF,4025.0
CLI03270,27,23,client_actif,2,web,NAQ,3162.0
CLI03271,42,7,prospect,3,email,ARA,2337.0
CLI03272,19,19,client_actif,2,telephone,PACA,3282.0
CLI03273,42,16,client_actif,1,app_mobile,IDF,4313.0
CLI03274,78,12,résilié,3,email,ARA,1602.0
CLI03275,71,0,client_inactif,2,agence,NAQ,3797.0
CLI03276,50,1,client_actif,3,web,BFC,1640.0
CLI03277,53,14,client_actif,2,web,PACA,1434.0
CLI03278,48,11,client_actif,5,telephone,BFC,1690.0
CLI03279,31,13,résilié,3,agence,NAQ,2765.0
CLI03280,18,24,client_inactif,5,telephone,NAQ,3937.0
CLI03281,63,1,client_inactif,2,telephone,NAQ,1200.0
CLI03282,33,17,client_actif,2,app_mobile,BFC,3691.0
CLI03283,71,21,client_actif,3,web,OCC,2662.0
CLI03284,63,6,client_actif,4,web,PACA,1807.0
CLI03285,78,22,client_actif,5,web,NAQ,3332.0
CLI03286,69,24,client_actif,1,web,OCC,2373.0
CLI03287,20,5,prospect,3,app_mobile,IDF,4833.0
CLI03288,52,13,prospect,1,web,OCC,3249.0
CLI03289,58,7,client_inactif,2,web,IDF,2850.0
CLI03290,23,21,client_inactif,1,app_mobile,BFC,3383.0
CLI03291,42,1,client_actif,1,web,OCC,4009.0
CLI03292,30,16,client_actif,4,app_mobile,BFC,4097.0
CLI03293,70,4,client_actif,1,app_mobile,NAQ,3635.0
CLI03294,51,13,client_inactif,2,agence,OCC,4039.0
CLI03295,25,24,client_inactif,2,telephone,OCC,3883.0
CLI03296,38,23,client_inactif,1,web,NAQ,3618.0
CLI03297,51,19,client_inactif,1,web,IDF,2445.0
CLI03298,21,20,client_actif,2,telephone,NAQ,3932.0
CLI03299,42,20,client_actif,1,app_mobile,PACA,2414.0
CLI03300,32,21,client_actif,3,agence,OCC,3037.0
CLI03301,21,2,client_actif,5,web,PACA,2461.0
CLI03302,62,4,client_inactif,1,telephone,NAQ,3407.0
CLI03303,77,15,client_actif,1,telephone,BFC,3952.0
CLI03304,29,17,prospect,2,agence,NAQ,2434.0
CLI03305,49,16,client_actif,3,web,ARA,1529.0
CLI03306,49,10,résilié,1,telephone,PACA,3709.0
CLI03307,45,16,client_actif,1,agence,ARA,3732.0
CLI03308,30,15,client_actif,2,agence,PACA,4208.0
CLI03309,48,22,client_actif,5,web,BFC,3605.0
CLI03310,31,1,prospect,2,agence,ARA,3625.0
CLI03311,37,3,client_actif,2,web,ARA,2154.0
CLI03312,35,20,client_inactif,5,web,PACA,3463.0
CLI03313,46,6,client_actif,3,app_mobile,NAQ,4732.0
CLI03314,77,1,client_inactif,3,web,IDF,2302.0
CLI03315,23,5,client_actif,2,agence,NAQ,1704.0
CLI03316,49,16,prospect,5,agence,IDF,2927.0
CLI03317,46,6,résilié,3,web,PACA,3644.0
CLI03318,60,24,client_actif,4,agence,OCC,2995.0
CLI03319,79,4,client_actif,3,telephone,NAQ,4405.0
CLI03320,19,4,client_inactif,3,web,ARA,2026.0
CLI03321,77,19,client_actif,1,app_mobile,NAQ,1436.0
CLI03322,40,15,client_inactif,1,web,PACA,4086.0
CLI03323,36,18,prospect,3,app_mobile,OCC,1533.0
CLI03324,48,8,client_actif,1,web,OCC,3085.0
CLI03325,68,4,prospect,2,app_mobile,NAQ,4062.0
CLI03326,22,7,client_inactif,1,web,NAQ,2995.0
CLI03327,36,8,client_actif,3,email,BFC,2172.0
CLI03328,51,4,client_inactif,1,agence,NAQ,3945.0
CLI03329,27,9,résilié,3,app_mobile,PACA,2954.0
CLI03330,42,24,client_actif,2,app_mobile,IDF,2601.0
CLI03331,19,1,client_actif,1,app_mobile,BFC,4279.0
CLI03332,79,8,client_actif,2,app_mobile,IDF,2461.0
CLI03333,28,10,client_actif,1,app_mobile,ARA,2261.0
CLI03334,67,3,client_actif,1,app_mobile,PACA,1988.0
CLI03335,78,21,client_actif,2,web,BFC,3894.0
CLI03336,48,21,résilié,1,web,OCC,3185.0
CLI03337,73,21,résilié,5,app_mobile,BFC,2361.0
CLI03338,32,1,client_inactif,1,telephone,ARA,1505.0
CLI03339,26,22,client_inactif,3,web,OCC,4068.0
CLI03340,40,5,client_actif,2,web,BFC,2375.0
CLI03341,36,13,client_actif,2,web,OCC,1200.0
CLI03342,26,0,client_inactif,2,email,NAQ,2879.0
CLI03343,52,17,client_actif,3,telephone,OCC,3729.0
CLI03344,38,6,résilié,3,app_mobile,BFC,3448.0
CLI03345,26,0,client_actif,3,telephone,OCC,2873.0
CLI03346,45,0,client_actif,1,app_mobile,PACA,2402.0
CLI03347,79,0,client_inactif,3,email,NAQ,2295.0
CLI03348,63,23,résilié,1,web,NAQ,3948.0
CLI03349,68,3,client_actif,1,web,ARA,1200.0
CLI03350,24,3,client_inactif,2,agence,NAQ,1946.0
CLI03351,33,17,client_actif,2,app_mobile,IDF,2714.0
CLI03352,33,10,client_actif,2,agence,PACA,1200.0
CLI03353,77,0,client_inactif,3,web,ARA,2604.0
CLI03354,50,9,client_actif,1,agence,IDF,1696.0
CLI03355,21,8,client_actif,1,web,OCC,3227.0
CLI03356,21,22,client_actif,1,web,IDF,2284.0
CLI03357,56,3,client_actif,3,telephone,ARA,2440.0
CLI03358,57,5,client_actif,2,telephone,NAQ,2221.0
CLI03359,34,15,client_actif,1,email,PACA,3409.0
CLI03360,54,1,client_actif,3,agence,ARA,2738.0
CLI03361,56,22,résilié,2,agence,IDF,3651.0
CLI03362,77,17,client_actif,2,app_mobile,IDF,3887.0
CLI03363,69,9,client_inactif,2,web,ARA,2542.0
CLI03364,46,23,client_actif,2,web,BFC,2173.0
CLI03365,69,23,client_actif,3,web,BFC,2423.0
CLI03366,53,16,client_actif,1,telephone,ARA,5196.0
CLI03367,77,12,client_actif,1,web,BFC,2244.0
CLI03368,55,23,client_actif,1,telephone,ARA,2643.0
